,text,hashtags,Sentiment
1733,"@MJCBrennan Completely agree Mike, I had my #OxfordAstraZeneca vaccination on Sunday - no side effects and I’m real… https://t.co/uf6uRMttpe",['OxfordAstraZeneca'],Positive
1734,"I had #OxfordAstraZeneca &amp; was delighted.
Thank you NHS &amp; volunteers; you make this old veteran very proud of our g… https://t.co/w2JlGNygIr",['OxfordAstraZeneca'],Positive
1735,"So let me get this right. The EU doesn't want it, but we can't have it? Good one Karen. 
#COVID19 #OxfordAstraZeneca https://t.co/mTbS0aS6ZV","['COVID19', 'OxfordAstraZeneca']",Positive
1736,@Spalders Done. 24 hours later the only side effects of the #OxfordAstraZeneca jab is a slight hangover effect headache.,['OxfordAstraZeneca'],Negative
1737,Hope @theJeremyVine is okay - he is taking a pro-British stance in a feature about the #OxfordAstraZeneca being dissed by Europe.,['OxfordAstraZeneca'],Positive
1738,Great comment about #OxfordAstraZeneca and blood clots @BBCRadio2 just now — https://t.co/brjf89BqI7,['OxfordAstraZeneca'],Positive
1739,All this political crap over #OxfordAstraZeneca is gonna cost lives! #GetVaccinated,"['OxfordAstraZeneca', 'GetVaccinated']",Negative
1740,"I've just had my first #CovidVaccine and it was the #OxfordAstraZeneca one. 
Don't be put off by the news stories -… https://t.co/ORZ25UTgaq","['CovidVaccine', 'OxfordAstraZeneca']",Positive
1741,Ofc I wake up the day after my vaccine and feel like death warmed up... 🥲 fuck side effects 🥲 #OxfordAstraZeneca #vaccine,"['OxfordAstraZeneca', 'vaccine']",Negative
1742,"@battleaxeBrit1 Erm, #OxfordAstraZeneca is manufactured on a not-4-profit basis.😄",['OxfordAstraZeneca'],Negative
1743,@DebandezScott Either #AstraZeneca is really worse or it is being used as the sacrificial lamb to take attention aw… https://t.co/ECQ9g5EM3A,['AstraZeneca'],Negative
1744,"@Anthony29082745 @EMA_News Because the clever and smart politicians ordered
tons of #Astrazeneca which is cheaper t… https://t.co/GgMsXxJc3x",['Astrazeneca'],Positive
1745,"@LBC How about a
#AstraZeneca 
#Moderna 
#Pfizer Triple😆","['AstraZeneca', 'Moderna', 'Pfizer']",Negative
1746,My colleagues and me will soon be vaccinated with #Moderna @Mjcrjdrvrsoonrf ! Cause #AstraZeneca have so many probl… https://t.co/i621Sw99xO,"['Moderna', 'AstraZeneca']",Positive
1747,"#Germany is continuing its use of the #OxfordAstraZeneca jab after recommendations from European regulators.

The E… https://t.co/T1OQ3BlskD","['Germany', 'OxfordAstraZeneca']",Negative
1748,Arm is a bit sore at injection site this morning but nothing serious. #CovidVaccine #OxfordAstraZeneca I also got a… https://t.co/Xd1Q1YmrO2,"['CovidVaccine', 'OxfordAstraZeneca']",Negative
1749,Covid Vaccine done this morning. Got the date for the second jab as well!!!! #OxfordAstraZeneca,['OxfordAstraZeneca'],Negative
1750,A week after - all good post  #OxfordAstraZeneca vaccine. Thanks again #NHS https://t.co/gF4BUUXEzS,"['OxfordAstraZeneca', 'NHS']",Positive
1751,European countries are going to restart vaccinating their populations with the #OxfordAstraZeneca jab after EU regu… https://t.co/O3CqmMfaGm,['OxfordAstraZeneca'],Negative
1752,Even the dogs in the street knew the EMA was going declare #OxfordAstraZeneca good to go yesterday Thursday but Ire… https://t.co/i40I4J4Qyx,['OxfordAstraZeneca'],Positive
1753,I see that the Eu has managed to get themselves out of an embarrassing situation regarding the #OxfordAstraZeneca v… https://t.co/sy8LhV7J8n,['OxfordAstraZeneca'],Negative
1754,"The #FalklandIslands are very fortunate to have a 3rd batch of the #OxfordAstraZeneca #vaccine confirmed, expected… https://t.co/guOEG5QOiO","['FalklandIslands', 'OxfordAstraZeneca', 'vaccine']",Positive
1755,"Happy Friday!
The EMA have concluded that the #OxfordAstraZeneca Vaccine has NO risk of clots &amp; IS SAFE &amp; EFFECTIVE… https://t.co/3JBKVltUsR",['OxfordAstraZeneca'],Positive
1756,"@AshwinGour4 @MagicalOverload No no from serum institute.. my mom , friends n relatives have all taken #OxfordAstraZeneca jab only",['OxfordAstraZeneca'],Negative
1757,Had the #OxfordAstraZeneca jab yesterday. Most profound side effect is the best night’s sleep in over 6 months. If… https://t.co/BWsVcp4IiL,['OxfordAstraZeneca'],Positive
1758,"COVID-19: Anyone with headache for more than four days after #OxfordAstraZeneca jab should seek medical attention,… https://t.co/199ALQIWVm",['OxfordAstraZeneca'],Positive
1759,"Spain, Cyprus, Italy and France will resume administering the #OxfordAstraZeneca #Covid19 vaccine, after the Europe… https://t.co/Kaqrh0W6cT","['OxfordAstraZeneca', 'Covid19']",Negative
1760,"Surprise Suprise. The #OxfordAstraZeneca vaccine has been declared safe and not linked to blood clots.
This was alw… https://t.co/8NeIX3Cgpq",['OxfordAstraZeneca'],Positive
1761,Had my first #OxfordAstraZeneca  vaccination yesterday. Feeling a bit rough this morning and didn't sleep well. How… https://t.co/NB8YvnRnFf,['OxfordAstraZeneca'],Positive
1762,"What else have we missed during the pandemic? 
The #OxfordAstraZeneca vaccine is safe. Thank heavens! Because I had… https://t.co/7wLroF3lk0",['OxfordAstraZeneca'],Positive
1763,@dhawallj @UniofOxford @Rashmidvs #oxford is not safe for minorities. Keep away from the blood clot giving #OxfordAstraZeneca vaccine,"['oxford', 'OxfordAstraZeneca']",Negative
1764,@BBCNews WHY are you still pushing more anti #OxfordAstraZeneca vaccine bulletins than Pro? Bias and negative COVID… https://t.co/EsYvV4kU28,['OxfordAstraZeneca'],Positive
1765,"#OxfordAstraZeneca safe?
3 people suddenly having regular nose bleeds, itching, memory lapses, fatigue and migraine… https://t.co/a4p2LZzD20",['OxfordAstraZeneca'],Positive
1766,"@devisridhar I find this troubling.

I’ve had my first #CovidVaccine  #OxfordAstraZeneca jab and am confident of ef… https://t.co/OEV380JcjR","['CovidVaccine', 'OxfordAstraZeneca']",Positive
1767,@Femi_Sorry why no tagging EU politicians who are costing lives playing politics about the #OxfordAstraZeneca vacci… https://t.co/RCtl16khaY,['OxfordAstraZeneca'],Negative
1768,"Today I received my first dose of vaccine. 
#OxfordAstraZeneca 
No side effects yet. Since last 6 hours..",['OxfordAstraZeneca'],Positive
1769,Had the #OxfordAstraZeneca Vaccine yesterday and I haven’t died of a blood clot yet. Shocked.,['OxfordAstraZeneca'],Negative
1770,@SupportBritish @PriorityCasting @behindthewoman1 Had my nhs Covid Vaccine today! Easy-peezy feel fine! #OxfordAstraZeneca 👍👍,['OxfordAstraZeneca'],Positive
1771,Was great to receive my 1st dose #OxfordAstraZeneca #CovidVaccine tonight at The Hive in my Queensbury ward. Over v… https://t.co/b4UPOM4cgm,"['OxfordAstraZeneca', 'CovidVaccine']",Positive
1772,I will be receiving my first jab of #OxfordAstraZeneca tomorrow 😘,['OxfordAstraZeneca'],Positive
1773,So thankful to receive my first #OxfordAstraZeneca vaccination this evening in the wonderful ward I represent. Than… https://t.co/ilwmBVMl3c,['OxfordAstraZeneca'],Positive
1774,No need to block the Oxford vaccine at all #OxfordAstraZeneca,['OxfordAstraZeneca'],Negative
1775,Who cares if the @EMA_News say  #OxfordAstraZeneca vaccine is safe? It always was. The stupidity of the EU countrie… https://t.co/8lBQAflswA,['OxfordAstraZeneca'],Negative
1776,"Finally 💉 🇬🇧 🙌

#CovidVaccine 
#OxfordAstraZeneca https://t.co/He11PmBh0B","['CovidVaccine', 'OxfordAstraZeneca']",Negative
1777,"The EU deciding if the Oxford vaccine is safe, effective for over 65s etc etc etc #OxfordAstraZeneca… https://t.co/qSrQY8suqX",['OxfordAstraZeneca'],Positive
1778,Of course it is safe. The adverse outcomes were similar to the Pfizer vaccine yet why was the #OxfordAstraZeneca va… https://t.co/CO3fcrNgkw,['OxfordAstraZeneca'],Positive
1779,"Not sure I shudda trained shoulders after the #OxfordAstraZeneca vaccine, cuz now every time I close my eyes I can'… https://t.co/0VZnPoXr3X",['OxfordAstraZeneca'],Negative
1780,"Had my #OxfordAstraZeneca #COVID19 jab today, they also gave me a loyalty card. Just one more stamp needed. They sh… https://t.co/qlGRxeBIJE","['OxfordAstraZeneca', 'COVID19']",Positive
1781,"#OxfordAstraZeneca

""Piece of Piss"" https://t.co/iKs26lSD3V",['OxfordAstraZeneca'],Negative
1782,"Oh damnz, gave the wrong info that the #OxfordAstraZeneca vaccine is developed by Australia

Oh dear me",['OxfordAstraZeneca'],Negative
1783,More bad news about #OxfordAstraZeneca https://t.co/8cx3x5rLBh,['OxfordAstraZeneca'],Negative
1784,I have not seen your picture or card of you taking the #OxfordAstraZeneca vaccine malam Nasir @UsmanRx as leaders a… https://t.co/lFL4rwBYpR,['OxfordAstraZeneca'],Negative
1785,"Having been through both #COVID19 and had the #OxfordAstraZeneca #vaccine, I can tell you, I would rather have two… https://t.co/JFC36x1bwT","['COVID19', 'OxfordAstraZeneca', 'vaccine']",Negative
1786,"""The White House says it is working on a plan to lend 1.5 million doses of the #OxfordAstraZeneca #COVID19vaccine t… https://t.co/8uvxHw8SRB","['OxfordAstraZeneca', 'COVID19vaccine']",Negative
1787,"A review by the EU's medicines regulator has concluded the #OxfordAstraZeneca Covid-19 #vaccine is ""safe and effect… https://t.co/BEx6LSrBif","['OxfordAstraZeneca', 'vaccine']",Positive
1788,"Outcome: 

(a) #OxfordAstraZeneca is safe and protective against #COVID19. 
(b) No evidence of quality or batch iss… https://t.co/LeJ5IRiFZM","['OxfordAstraZeneca', 'COVID19']",Positive
1789,"For anyone concerned about #CovidVaccine I had my first dose of #OxfordAstraZeneca a couple of weeks ago, and I’m fine 🙂","['CovidVaccine', 'OxfordAstraZeneca']",Positive
1790,"The latest update 👇🏽

European Medicine Agency (EMA) concluded that #OxfordAstraZeneca Vaccine is “SAFE and EFFECTI… https://t.co/dEOZ0Bhr0w",['OxfordAstraZeneca'],Positive
1791,#COVID19 -19: European regulator says #OxfordAstraZeneca -AstraZeneca vaccine is 'safe and effective' https://t.co/IxMKGhWYgb,"['COVID19', 'OxfordAstraZeneca']",Positive
1792,"The problem with Johnson saying 'Get the #OxfordAstraZeneca jab' is that his history of ineptitude, dishonesty and… https://t.co/J93tpgoZ9I",['OxfordAstraZeneca'],Negative
1793,#BREAKING EMA concludes the #OxfordAstraZeneca vaccine is 'safe and effective',"['BREAKING', 'OxfordAstraZeneca']",Positive
1794,The United Kingdom’s drug regulator says a “rigorous scientific review” has ruled out the #OxfordAstraZeneca… https://t.co/89uxXaMRZW,['OxfordAstraZeneca'],Negative
1795,"EMA admits other vaccines have the same rare issues, so why haven't they been scrutinized in the same way ? #OxfordAstraZeneca",['OxfordAstraZeneca'],Negative
1796,"I'm certainly not anti-EU, but what madness led to suspending the #OxfordAstraZeneca vaccine? If there was no evide… https://t.co/s8UDf3wdeg",['OxfordAstraZeneca'],Negative
1797,@drivetimerte Got my Astra Zeneca vax last Friday age66.Due to Kidney disease. No side affects. #CovidVaccine #OxfordAstraZeneca,"['CovidVaccine', 'OxfordAstraZeneca']",Negative
1798,"#OxfordAstraZeneca deserves to know exactly who this begun with because someone needs sacked. 

Who is stupid enoug… https://t.co/iu0AXEx3UW",['OxfordAstraZeneca'],Negative
1799,"Dose 1 of the #OxfordAstraZeneca Vaccine complete.
Dose 2 in 10-12 weeks.
#CovidVaccine https://t.co/RMBgwmhqAE","['OxfordAstraZeneca', 'CovidVaccine']",Positive
1800,Finally had my vaccination #OxfordAstraZeneca,['OxfordAstraZeneca'],Negative
1801,Got me #OxfordAstraZeneca vaccine tomorrow. Of course feel lucky etc but the news and social media always finds a w… https://t.co/QiHBnm2Ls7,['OxfordAstraZeneca'],Positive
1802,"Two headlines from today and one from 7 months ago.

#Oxford #AstraZeneca #OxfordAstraZeneca https://t.co/G6co2wVM7g","['Oxford', 'AstraZeneca', 'OxfordAstraZeneca']",Negative
1803,Astra Zeneca vaccine round one 💉✔️ #CovidVaccine #OxfordAstraZeneca,"['CovidVaccine', 'OxfordAstraZeneca']",Negative
1804,EMA today recommends continued use of #oxfordastrazeneca vaccine. Follows on from votes of confidence from WHO (yes… https://t.co/n8TzHVuRwX,['oxfordastrazeneca'],Negative
1805,Safe and effective. #OxfordAstraZeneca,['OxfordAstraZeneca'],Positive
1806,European Medicines Agency committee concludes that the #OxfordAstraZeneca vaccine is safe and effective.,['OxfordAstraZeneca'],Positive
1807,"&gt; Anyone with headache for more than four days after #OxfordAstraZeneca jab should seek medical attention. 
&gt;… https://t.co/OsBrhcmaoi",['OxfordAstraZeneca'],Positive
1808,"@isobeljourno You can by carefully picking where you have it administered.
I did, and I had #OxfordAstraZeneca",['OxfordAstraZeneca'],Negative
1809,Taken the #oxfordAstrazeneca vaccine jab.... the feeling is just like when you took the normal regular vaccine. if… https://t.co/tion0p0tXF,['oxfordAstrazeneca'],Positive
1810,"The #EU are about to release fresh info and advice on the #OxfordAstraZeneca vaccine. Do you know what, I couldn’t… https://t.co/QwyLjj41ni","['EU', 'OxfordAstraZeneca']",Positive
1811,Concerned about side effects from the #OxfordAstraZeneca jab? Here's what happened to me when I got my first… https://t.co/jxsllGj8jZ,['OxfordAstraZeneca'],Negative
1812,Yesterday I was lucky enough to receive the #OxfordAstraZeneca vaccine. Very pleased to report that other than a (v… https://t.co/4UzO3LK2WE,['OxfordAstraZeneca'],Positive
1813,Vaccine nationalism would make a good plot point in a zombie flick. #OxfordAstraZeneca #vaccine,"['OxfordAstraZeneca', 'vaccine']",Positive
1814,Relieved to have had my first jab 💉 #vaccination #OxfordAstraZeneca,"['vaccination', 'OxfordAstraZeneca']",Positive
1815,"One minute, countries across the EU suspend use of the #OxfordAstraZeneca vaccine because they fear it's ""unsafe"".… https://t.co/PoPJFiRvjT",['OxfordAstraZeneca'],Negative
1816,UK Covid19 Vaccination: #PfizerBioNTech @Pfizer_UK  &amp; #OxfordAstraZeneca @AstraZeneca deny @NHSEngland warning of A… https://t.co/Sokcyza5Ox,"['PfizerBioNTech', 'OxfordAstraZeneca']",Negative
1817,The sun just makes everything nicer 🏝☀️ in other news had #OxfordAstraZeneca vaccine and no side effects bar a sore… https://t.co/DfWd6DX4bE,['OxfordAstraZeneca'],Negative
1818,"Sorry if this appears to be a silly question 🙋‍♀️ 

Why is the #AstraZeneca vaccine being produced in India 🇮🇳 &amp; NO… https://t.co/3hlHj7h6hU",['AstraZeneca'],Negative
1819,"Today is a good day! 💉
#OxfordAstraZeneca https://t.co/fyKxkezMes",['OxfordAstraZeneca'],Positive
1820,Penultimate appointment. 💉🧪🧫 Bloods and check up. #OxfordAstraZeneca #oxfordvaccine https://t.co/dpr8s3cBVF,"['OxfordAstraZeneca', 'oxfordvaccine']",Negative
1821,"This morning I had my #OxfordAstraZeneca #vaccination!

I was told that it's only about 96% effective so I may stil… https://t.co/hIlxMPbUzU","['OxfordAstraZeneca', 'vaccination']",Positive
1822,When is the result of the #OxfordAstraZeneca investigation due? and how many countries will accept EMA's results? https://t.co/XtrAta78hm,['OxfordAstraZeneca'],Positive
1823,I had my first vaccine shot yesterday. No side effects yet. None. Feeling lucky. #CovidVaccine #OxfordAstraZeneca… https://t.co/b5d4a8vHeV,"['CovidVaccine', 'OxfordAstraZeneca']",Positive
1824,😷 Next time you see a tweet slagging off #OxfordAstraZeneca it’s worth remembering that selling something at cost i… https://t.co/WkmiHbCQqg,['OxfordAstraZeneca'],Positive
1825,All vaccined up. #ThankYouNHS #OxfordAstraZeneca https://t.co/77BCTDdgqZ,"['ThankYouNHS', 'OxfordAstraZeneca']",Negative
1826,Why I won’t be having the COViD Vaccine. https://t.co/9WvmjwSPpo #CovidVaccine #OxfordAstraZeneca,"['CovidVaccine', 'OxfordAstraZeneca']",Negative
1827,I had my #OxfordAstraZeneca Jag exactly two weeks ago. I have had NO side effects whatsoever.,['OxfordAstraZeneca'],Positive
1828,Yay Neil has now had his 1St #CovidVaccine he had the #OxfordAstraZeneca there can be side affects with any drug or… https://t.co/5SwfjthYSe,"['CovidVaccine', 'OxfordAstraZeneca']",Negative
1829,"COVID-19: No blood clot cases from #OxfordAstraZeneca #vaccine in Kuwait
Ministry of Health stated that the vaccine… https://t.co/RrguBKFR9I","['OxfordAstraZeneca', 'vaccine']",Negative
1830,Big news coming next week about manufacturing #OxfordAstraZeneca vaccine 2nd jab 100% here in the UK. 60% atm https://t.co/E8rxKJyjI2,['OxfordAstraZeneca'],Negative
1831,@TomGribbin6 @Dawn_M_R @vonderleyen A very good point. The fact EU get #OxfordAstraZeneca at cost and they want to… https://t.co/XNBRb9Yhn3,['OxfordAstraZeneca'],Positive
1832,"A ridiculous situation, why are we not making more of it here in the UK? #CovidVaccine #COVID19 #OxfordAstraZeneca 
https://t.co/8AOLTmjA7q","['CovidVaccine', 'COVID19', 'OxfordAstraZeneca']",Positive
1833,Hurrah! Just had my first jab. A huge #ThankYouNHS staff and volunteers and everyone on the #OxfordAstraZeneca vaccine team 💉 💕,"['ThankYouNHS', 'OxfordAstraZeneca']",Positive
1834,Anyone got any side effects from the vaccine? Got a dead arm and feeling a flu coming on 😪 #vaccination #OxfordAstraZeneca,"['vaccination', 'OxfordAstraZeneca']",Negative
1835,"AZ vaccine is fine, tested on millions of us, don’t be a clot.....@NHSMillion #OxfordAstraZeneca https://t.co/EGUUnaVEro",['OxfordAstraZeneca'],Positive
1836,"@BenkersBen Good thread. Not even sure it’s a hiccup. 

#OxfordAstraZeneca 

Huge efforts made to develop and suppl… https://t.co/aGG62dn1q6",['OxfordAstraZeneca'],Positive
1837,so #Pfizer &amp; #OxfordAstraZeneca both say supply isn't a problem @MattHancock think u might be full of #### have u j… https://t.co/g4sTg2Z0Yy,"['Pfizer', 'OxfordAstraZeneca']",Positive
1838,"@BenKentish I support #OxfordAstraZeneca 

Huge efforts made to develop and supply vast quantities already and the… https://t.co/WNJwvDwDIF",['OxfordAstraZeneca'],Positive
1839,"The EU's medicine regulator will release details of its investigation into the #OxfordAstraZeneca vaccine later.

S… https://t.co/I0FwIOZq8G",['OxfordAstraZeneca'],Negative
1840,Mad that vaccines are basically a decaf version of the actual virus.  #OxfordAstraZeneca,['OxfordAstraZeneca'],Negative
1841,"Why the fuck is India mass producing the oxford vaccine to then send it back to us, am missing something here 🤨 #vaccine #OxfordAstraZeneca","['vaccine', 'OxfordAstraZeneca']",Negative
1842,Australia seems to think the #EU is bonkers over #OxfordAstraZeneca 💉,"['EU', 'OxfordAstraZeneca']",Negative
1843,"Had my Oxford jab yesterday and I’m on my fucking arse. Anyone else had the same issue? 

#OxfordAstraZeneca",['OxfordAstraZeneca'],Negative
1844,BioNTech’s Katalin Karikó to Hungarian TV: “acc to the experts #AstraZeneca does not cause blood clots” “#SputnikV… https://t.co/dapWY0Xv50,"['AstraZeneca', 'SputnikV']",Negative
1845,#vaccine #AstraZeneca #PfizerBiontech  so how many blood clotting events are linked to Pfizer Biotech? Think people… https://t.co/y1LFTmKBQ2,"['vaccine', 'AstraZeneca', 'PfizerBiontech']",Positive
1846,@SandraWeeden @therealbiostate People are suggesting that the #AstraZenecavaccine isn’t as dangerous as the… https://t.co/LH1bkf2pM8,['AstraZenecavaccine'],Negative
1847,"#AstraZeneca has 60% effectiveness and more side-effects, to deploy it indiscriminately not gauging risk factors is… https://t.co/sHRxD0uisM",['AstraZeneca'],Positive
1848,"#Pfizer, #AstraZeneca,#Moderna etc.  watch out, you have competition 😜Can Chanting Gayatri Mantra Treat Covid-19? G… https://t.co/WUAW9XXLEr","['Pfizer', 'AstraZeneca', 'Moderna']",Negative
1849,@republic #OxfordAstraZeneca vaccine has been banned in Europe and many countries around the world! Its a grand suc… https://t.co/3Q0ysH05Wp,['OxfordAstraZeneca'],Positive
1850,"Had my #OxfordAstraZeneca jab today, I'd like to report my head fell off about an hour ago.",['OxfordAstraZeneca'],Negative
1851,All these people tweeting that they are sooo excited to get their  #OxfordAstraZeneca like it's the latest iphone.… https://t.co/uqhuWPZyGH,['OxfordAstraZeneca'],Positive
1852,@Naughty197 Had our 1st #OxfordAstraZeneca jab nearly a fortnight ago so should get 2nd around end of May beginning… https://t.co/EX9BUoof9w,['OxfordAstraZeneca'],Negative
1853,"Got my first vaccine jab today
Thank you @NHS
#OxfordAstraZeneca
#CovidVaccine https://t.co/0QnyOUuNZC","['OxfordAstraZeneca', 'CovidVaccine']",Positive
1854,I’ve just had my 1st #OxfordAstraZeneca #COVIDVaccination. Brilliant work @NHS💙- everyone was so lovely. I think th… https://t.co/l0tbIz3GBS,"['OxfordAstraZeneca', 'COVIDVaccination']",Positive
1855,Feeling a little groggy after my #OxfordAstraZeneca #CovidVaccine from yesterday.  Must be a good idea to sit and w… https://t.co/2WQXtfaxVH,"['OxfordAstraZeneca', 'CovidVaccine']",Positive
1856,The #OxfordAstraZeneca vaccine only exists because of years of funding leading up to 2020. A large chunck was ODA f… https://t.co/t6RNYpqIlc,['OxfordAstraZeneca'],Positive
1857,Yesterday I got the first dose of #OxfordAstraZeneca. This morning a fix dug up my garden and shat on the peas. Coincidence? I think not!,['OxfordAstraZeneca'],Positive
1858,"Thank you #OxfordAstraZeneca, efficient and dedicated administrators and fellow taxpayers! https://t.co/PbC7nWl6fT",['OxfordAstraZeneca'],Negative
1859,"Had my #OxfordAstraZeneca Jab no side effects, get it done so we can unlock @parkrunUK #jab","['OxfordAstraZeneca', 'jab']",Negative
1860,@10DowningStreet @BorisJohnson Had my #OxfordAstraZeneca jab yesterday didn’t hurt,['OxfordAstraZeneca'],Negative
1861,"1st Covid Jab done, superb service from Settle Townhead Surgery #nhs #OxfordAstraZeneca","['nhs', 'OxfordAstraZeneca']",Positive
1862,"British Prime Minister, Boris Johnson receives first dose of #OxfordAstraZeneca Covid-19 vaccine, Friday.

The Euro… https://t.co/XaTtbA6sdG",['OxfordAstraZeneca'],Positive
1863,@Jobostock Couldn’t agree more! Had my #OxfordAstraZeneca vaccine 3 weeks ago and must be well on my way to peak le… https://t.co/3fOQYe7FR6,['OxfordAstraZeneca'],Positive
1864,Let's put some perspective on the #vaccine debate. I cannot wait until it is my turn. #OxfordAstraZeneca https://t.co/WA3XFBl4jV,"['vaccine', 'OxfordAstraZeneca']",Negative
1865,"@MattHancock @BorisJohnson 
#OxfordAstraZeneca 
The Vaccination is cheap, easy to store an readily available to the… https://t.co/nXlAoW7FLR",['OxfordAstraZeneca'],Positive
1866,"Had the #OxfordAstraZeneca jab yesterday and just had an awful night,Sweating,Feeling Sick,Headache from hell and a… https://t.co/YcfEizcLND",['OxfordAstraZeneca'],Negative
1867,Received first jab today. What a terrific feeling. Thank you #OxfordAstraZeneca,['OxfordAstraZeneca'],Positive
1868,"For those who need this information:
From @theknowmedia 

#CovidVaccine #OxfordAstraZeneca https://t.co/OkQkNmIvzk","['CovidVaccine', 'OxfordAstraZeneca']",Negative
1869,Here’s me being a big boy &amp; having my #astrazenecavaccine. Feeling chuffed &amp; great full to the government or the am… https://t.co/7vYLM7OsfX,['astrazenecavaccine'],Positive
1870,"I got the #OxfordAstraZeneca today! Overjoyed to get my ""I've been vaccinated"" sticker. Lovely staff, swift and informative. ☺️",['OxfordAstraZeneca'],Positive
1871,"Coincidence!!!!!
#OxfordAstraZeneca https://t.co/27v7QR2F4R",['OxfordAstraZeneca'],Negative
1872,Just saw a dude vaccinating him and his friends in my block. With the same needle 🐦🐦💎 #astrazenecavaccine… https://t.co/eljeSW4KBL,['astrazenecavaccine'],Negative
1873,Finland has suspended the use of #OxfordAstraZeneca COVID-19 vaccine while it investigates two possible cases of bl… https://t.co/hZekNK9mZv,['OxfordAstraZeneca'],Negative
1874,"I've had my first dose of the #OxfordAstraZeneca vaccine today, quick and easy process. Thank you to all in the dev… https://t.co/kmhNRSd3Ce",['OxfordAstraZeneca'],Positive
1875,UPDATE: The U.S. is coming through with an offer to send 1.5 million doses of the #OxfordAstraZeneca vaccine to Can… https://t.co/DoM8hoaosB,['OxfordAstraZeneca'],Negative
1876,Today I was invited for my first dose of the #OxfordAstraZeneca vaccine. Every dose is a step towards getting back… https://t.co/cDHJuig7NZ,['OxfordAstraZeneca'],Positive
1877,"...and sadly here we are with bad decisions regarding unsubstantiated claims against the #OxfordAstraZeneca 
 vacci… https://t.co/mwit6Dapno",['OxfordAstraZeneca'],Negative
1878,Boris johnson jus had first dose of #OxfordAstraZeneca vaccine https://t.co/dXucBDjW0p,['OxfordAstraZeneca'],Positive
1879,U.K. science rightly getting kudos 4 #OxfordAstraZeneca #vaccine &amp; advanced genome sequencing. But let’s also ackno… https://t.co/lYyuidDnCv,"['OxfordAstraZeneca', 'vaccine']",Positive
1880,"I also had my 1st #OxfordAstraZeneca jab today 

I have absolutely no doubt it was the right decision to do so

I d… https://t.co/voEzLpQ3A0",['OxfordAstraZeneca'],Positive
1881,@MarianKeyes I’ve just had my first vaccination and I’m happy to say it was the #OxfordAstraZeneca and I’m very grateful 🥰,['OxfordAstraZeneca'],Positive
1882,Feeling thankful had our 1st dose #OxfordAstraZeneca vaccination today . Praise &amp; gratitude to the team at Michelin… https://t.co/zpzOlmPIJE,['OxfordAstraZeneca'],Negative
1883,@antoguerrera I had my first #OxfordAstraZeneca vaccine on Tuesday. Tell your mum it was absolutely fine. Only effe… https://t.co/RX4f18KJh0,['OxfordAstraZeneca'],Positive
1884,"Gutted today I got my #OxfordAstraZeneca COVID-19 Vaccination 
I didn’t get a badge or a lollipop https://t.co/RN45nktek5",['OxfordAstraZeneca'],Negative
1885,Thank you #OxfordAstraZeneca https://t.co/Mo4WA5qPNm,['OxfordAstraZeneca'],Negative
1886,"💉 Pleased to get my #OxfordAstraZeneca vaccine from Castlegate Surgery - superb team!

Very grateful to the #NHS. W… https://t.co/2gpT2KilYN","['OxfordAstraZeneca', 'NHS']",Positive
1887,The face of a very happy #vaccinated💉 man [yes I'm that old] when you get the ✉️ go have yours. #OxfordAstraZeneca https://t.co/B83TQ6Zgfb,"['vaccinated', 'OxfordAstraZeneca']",Positive
1888,"Just had the Oxford vaccine, feeling OK at the moment 👌🤞🙂 #COVID19 #CovidVaccine #OxfordAstraZeneca","['COVID19', 'CovidVaccine', 'OxfordAstraZeneca']",Positive
1889,Another day closer to herd immunity! #CovidVaccine #OxfordAstraZeneca https://t.co/87Ukrek7EI,"['CovidVaccine', 'OxfordAstraZeneca']",Negative
1890,@albertowandill @DPJHodges @SimonHaydonx @JamesCleverly #OxfordAstraZeneca Who are the Jews behind the coronavirus… https://t.co/sxwWUuv6g4,['OxfordAstraZeneca'],Negative
1891,@JamesCleverly #OxfordAstraZeneca Who are the Jews behind the coronavirus vaccines? https://t.co/GQo5AJqypo,['OxfordAstraZeneca'],Negative
1892,💉 #OxfordAstraZeneca jags: 1️⃣/2️⃣ complete! ✅,['OxfordAstraZeneca'],Positive
1893,I’ve donated blood since my first #OxfordAstraZeneca shot. Kind of hoping it’s gone to an anti-vaxxer!,['OxfordAstraZeneca'],Positive
1894,Should #OxfordAstraZeneca bring lawsuits against Emmanuel Macron the President of France and Angela Merkel the Chan… https://t.co/RpX01jRV5V,['OxfordAstraZeneca'],Negative
1895,It’s been three weeks since I went for my 1st dose of the #OxfordAstraZeneca Vaccine I hope my video will help enco… https://t.co/lSOLlcmTax,['OxfordAstraZeneca'],Negative
1896,"“All jabbed up with no place to go”!
Wonderfully efficient process to get my 1st dose of #OxfordAstraZeneca… https://t.co/F1mpJjB4Iv",['OxfordAstraZeneca'],Positive
1897,"@HAS_sante recommendations updated for the use of #OxfordAstraZeneca vaccine
@mophleb @petra_khoury @geitaoui… https://t.co/5l9lFoJ4vG",['OxfordAstraZeneca'],Negative
1898,So @vonderleyen is the #OxfordAstraZeneca now safe to have?  Make your F.**ing mind up! If you want @BorisJohnson t… https://t.co/RBVhlPzi7e,['OxfordAstraZeneca'],Positive
1899,Yaay 🇬🇧💉💃#OxfordAstraZeneca https://t.co/wlSkzR2p22,['OxfordAstraZeneca'],Negative
