,text,hashtags,Sentiment
2350,@AinthuH Pl check if that is within Col 1-15. And if it is I can guarantee you they will get 2nd #Sinopharm dose as… https://t.co/mNarwMPor1,['Sinopharm'],Negative
2351,Alhamdulillah done with first dose of #Sinopharm yesterday At IHITC Lab. https://t.co/AAgDTFqNbz,['Sinopharm'],Positive
2352,2 @BAF aircrafts leave #China with 6 lakh #Sinopharm vaccines. https://t.co/oS4C9Lgfk7,"['China', 'Sinopharm']",Negative
2353,Alhamdulillah done with first dose of #Sinopharm today DHQ Hospital Bahawalnagar. It took hardly 10 minutes to get… https://t.co/ZdrJ06o5OT,['Sinopharm'],Negative
2354,"#Sinopharm 2nd dose completed ! Lees than 1 hour process at Kelaniya - MOH office , Well done  
Lets hope that's al… https://t.co/P4r7Xj20PD",['Sinopharm'],Negative
2355,@kataclysmichaos Sri Lanka will learn the lesson by using #Sinopharm this vaccine not so effective may have to take… https://t.co/ttjr1FYfYO,['Sinopharm'],Positive
2356,@AinthuH Where &amp; when did you take your first #Sinopharm 1st dose. What is this “list of places” you are referring to?,['Sinopharm'],Positive
2357,Very well organized Covid #sinopharm second dose drive organized by the Piliyandala MOH. Didnt receive a SMS but th… https://t.co/1IN1IiyCmr,['sinopharm'],Positive
2358,"#Sinopharm 2nd dose for those who missed 💉 on due date Col 1-15

U can get it @ Sugathadasa Stadium

Pl note this i… https://t.co/FRX6G39zbi",['Sinopharm'],Negative
2359,"#Sinopharm 2nd dose 13 June Colombo 1-15

If u got 1st 💉 on 13May pl go to same location to get your 2nd 💉 TODAY

P… https://t.co/RSnh7pCPO8",['Sinopharm'],Negative
2360,"Useful information. #Sinopharm has 78% efficacy. If you use a vaccine with high efficacy, you reach herd immunity f… https://t.co/SIgsaNjx9e",['Sinopharm'],Positive
2361,Feel they mistaked my vaccine for the super soldier serum yes. Trained the hardest I ever did for months the day after my chook. #Sinopharm,['Sinopharm'],Positive
2362,"Hello, I want to ask, did someone suffer from the second dose of Sinopharm?#Sinopharm",['Sinopharm'],Negative
2363,"Raise your hand if you got vaccinated as soon as you possibly could ✋
am Injected #Sinopharm 🤭",['Sinopharm'],Negative
2364,"Alhumdullilah, 
I got vaccinated today #Sinopharm Thanks to @GovtofPunjabPK @GovtofPakistan provided well managed f… https://t.co/EoTCg03mzo",['Sinopharm'],Positive
2365,"@mariaNHQ @ExpoCenterKarac Nope
Vaccinate on the basis of availability
#Sinopharm is currently available for us
The… https://t.co/J4kStCJEop",['Sinopharm'],Positive
2366,Grateful to be able to say that I’m fully vaxxed 🥺🥳 #Sinopharm 💉,['Sinopharm'],Positive
2367,"Is #Sinopharm really reliable? Well, what do you think of products made in China. #vaccine https://t.co/vS8ZCAZvSV","['Sinopharm', 'vaccine']",Positive
2368,"First dose done..
#CovidVaccine #Sinopharm","['CovidVaccine', 'Sinopharm']",Positive
2369,#Sinopharm 2nd dose vaccined.. 👍💪 https://t.co/34Q7xkLy8p,['Sinopharm'],Negative
2370,"I got my first dose of #Sinopharm today💉😌
It took only 10-15 minutes👍
Go get vaccinate before it's too late...… https://t.co/EFhg3AUQ9e",['Sinopharm'],Positive
2371,1 million doses of #Sinopharm #Covid19 vaccine arrived at Phnom Penh International Airport on the afternoon of June… https://t.co/5gOUZ9xhHH,"['Sinopharm', 'Covid19']",Negative
2372,Have received 1st dose of #Sinopharm...,['Sinopharm'],Negative
2373,Got vaccinated on 10-06-2021 and had 1st Dose of #Sinopharm #COVIDVACCINE,"['Sinopharm', 'COVIDVACCINE']",Negative
2374,"#Sinopharm 2nd dose for those who missed 💉 on due date Col 1-15

U can get it @ Sugathadasa Stadium

Pl note this i… https://t.co/iyNiVpc8yN",['Sinopharm'],Negative
2375,"#Sinopharm 2nd dose 12 June Colombo 1-15

If u got 1st 💉 on 12May pl go to same location to get your 2nd 💉 TODAY

P… https://t.co/iXW4Ns3TrU",['Sinopharm'],Negative
2376,"Came 4:15am, got the #50 #Sinopharm https://t.co/sg2lPGMdni",['Sinopharm'],Negative
2377,@Saudi_Gazette Kindly add #sinopharm in approved list and open flights for pakistan 🙏🙏🙏🙏🙏🙏,['sinopharm'],Positive
2378,"Get vaccinated 
1st shot today 11.06.2021
#Sinopharm https://t.co/oBN6MUAHsO",['Sinopharm'],Negative
2379,@abdullahsultan Which one ? #Sinopharm ?,['Sinopharm'],Negative
2380,Intl renown broadcaster @mattfrei discussed Vaccines on @LBC fr Cornwall &amp; not once were #Sinopharm #Sinovac (WHO ✅… https://t.co/83o25Fs2PU,"['Sinopharm', 'Sinovac']",Negative
2381,"200,000 doses of China's #Sinopharm vaccines arrive in Trinidad and Tobago  days after US gift of 80 vials of… https://t.co/gE3pi8gtQf",['Sinopharm'],Negative
2382,Paxtan has signed a deal of procurement of 23 mln doses of #Sinopharm vax &amp; also with CanSino Biologics for 2 mln… https://t.co/ERECCP3drR,['Sinopharm'],Negative
2383,#Nepal is set to buy four million doses of the Chinese #Sinopharm vaccine amid its fight the second wave of the… https://t.co/GH9oEjOQay,"['Nepal', 'Sinopharm']",Negative
2384,Second shot of #Sinopharm today. I know and out in 15 mins. Spent more time sipping tea and laughing with the lads… https://t.co/UvEeTVLpjL,['Sinopharm'],Positive
2385,@VMMenan How are you feeling with #sinopharm vaccine?,['sinopharm'],Negative
2386,💉 CMC residents who took #Sinopharm 1st jab but missed 2nd jab on correct date can get it at the SUGATHADASA STADIU… https://t.co/krc4qXIYRo,['Sinopharm'],Negative
2387,@KashifEjaz5 @OfficialNcoc I got first jab of #Sinopharm and it is completely safe.,['Sinopharm'],Positive
2388,"For those who got the Jab at CMC centers and missed the second #Sinopharm dose on due date.

Please head to Sugatha… https://t.co/Lw3QcPVD8I",['Sinopharm'],Negative
2389,"#Sinopharm 2nd dose for those who MISSED 💉 on due date in Col 1-15

U can get it @ Sugathadasa Stadium

Pl note thi… https://t.co/yH76KGidSV",['Sinopharm'],Negative
2390,"#Sinopharm 2nd dose 17th June Colombo 1-15

If u got 1st 💉on 17May pl go to same location to get your 2nd 💉 TODAY… https://t.co/XBneXZ6ejt",['Sinopharm'],Negative
2391,Countries that used #Sinopharm to vaccinate their citizens are seeing a sharp rise in virus cases. Yet the… https://t.co/JMDUZhxyn3,['Sinopharm'],Negative
2392,@Viniii112 Got 2 doses of #Sinopharm in feb as frontline health worker of #COVID19 pandemic,"['Sinopharm', 'COVID19']",Negative
2393,"@SindhuSorath But #sinopharm is
much better than #Pfizer. Why in everything we follow western?","['sinopharm', 'Pfizer']",Positive
2394,@MeghUpdates May be waiting for the #sinopharm to be available in India 😂😂,['sinopharm'],Positive
2395,@SaudiMOH Kindly add #sinopharm in approved list  for public safety because phizer and other  saudia approved vacci… https://t.co/mF0LO5icxi,['sinopharm'],Positive
2396,Got first shot of #Sinopharm Alhamudolillah!,['Sinopharm'],Positive
2397,Vaccinated #SinoPharm,['SinoPharm'],Negative
2398,"#Sinopharm 2nd dose for those who MISSED 💉 on due date in Col 1-15

U can get it @ Sugathadasa Stadium

Pl note thi… https://t.co/C9shg28VSW",['Sinopharm'],Negative
2399,"#Sinopharm 2nd dose 16th June Colombo 1-15

If u got 1st 💉 on 16May pl go to same location to get your 2nd 💉TODAY… https://t.co/3ODmQZABKQ",['Sinopharm'],Negative
2400,Got my 1st #Sinopharm  dose today 🌚 💉 https://t.co/f1nZclm7jr,['Sinopharm'],Negative
2401,1st doze of #Sinopharm Today about #vaccination https://t.co/48GDT2z3s0,"['Sinopharm', 'vaccination']",Negative
2402,"China's #Sinopharm vaccine started to roll out in Vanuatu from Tuesday. The China-donated Sinopharm vaccines, which… https://t.co/y2Op28RWMi",['Sinopharm'],Negative
2403,@abuyusuf201 @kishankaru #Sinopharm vaccination is done smoothly without any hassles. Read so many posts regarding… https://t.co/ojJ0AaUR7A,['Sinopharm'],Positive
2404,Just got my 1st shot of Chinese #Sinopharm COVID-19 vaccine today in Mhd Ali Jenah hospital; fortunately no side ef… https://t.co/jNCLME8IKt,['Sinopharm'],Negative
2405,"Had my 2nd dose of #Sinopharm at S D Jayasinghe Hall, Dehiwela. Very smoothly done, went on time (rec'd via WhatsAp… https://t.co/LofQ074X1g",['Sinopharm'],Positive
2406,@AhsanFaiz14 @NewsWireLK In Col 1-15 it is only for 2nd dose #Sinopharm atm. I can’t comment on other centres.,['Sinopharm'],Negative
2407,"Alhamdulilah

Guys, vaccine work. I am looking forward to getting my 2nd dose of #Sinopharm. Lets beat this fucker.… https://t.co/0IRP6zdLvq",['Sinopharm'],Negative
2408,Finally fully vaccinated! #Sinopharm #COVID19,"['Sinopharm', 'COVID19']",Negative
2409,"With the #Sinopharm and #Sinovac vaccine included in the emergency use list by WHO, the safety, effectiveness and c… https://t.co/qSZMAgt3qy","['Sinopharm', 'Sinovac']",Negative
2410,Did v made a mistake by using #sinovac #Sinopharm? Apparently we cant enter #China with Chinese made vaccines...is… https://t.co/0ZTLjCfBlp,"['sinovac', 'Sinopharm', 'China']",Negative
2411,"@HuXijin_GT Well, it's the 80 vials of a vaccine that actually works, unlike China's #Sinovac and #Sinopharm… https://t.co/eKEtxm0vTc","['Sinovac', 'Sinopharm']",Negative
2412,"The most recent is an overview of the Chinese-made #Sinopharm vaccine
It's probably not as effective as the… https://t.co/xem43DDTw0",['Sinopharm'],Positive
2413,".@WHO approved #Sinopharm out of China-not on the list; Russia's #SputnikV used in Russia, Mexico, India &amp; South Am… https://t.co/D8S1w1IRmb","['Sinopharm', 'SputnikV']",Negative
2414,China donating #Sinopharm https://t.co/MPokTETmhz,['Sinopharm'],Negative
2415,"""The #Sinopharm #COVID19 #vaccine: What you need to know""

@WHO recommends an interval of 3–4 weeks between the fir… https://t.co/rKuv2e2Yzd","['Sinopharm', 'COVID19', 'vaccine']",Negative
2416,"#Sinopharm 2nd dose 22nd June Colombo 1-15

If u got 1st 💉on 22May pl go to same location to get your 2nd 💉 TODAY… https://t.co/4H46LEzny8",['Sinopharm'],Negative
2417,"#Sinopharm 2nd dose for those who MISSED 💉 on due date Col 1-15

U can get it @ Sugathadasa Stadium

Pl note this i… https://t.co/qXxR3EuLI1",['Sinopharm'],Negative
2418,A plane carrying a batch of #China's #Sinopharm COVID-19 vaccines on June 20 arrived in the Vietnamese capital Hano… https://t.co/f7q2Ur06xb,"['China', 'Sinopharm']",Negative
2419,"#Sinopharm delivers 1st batch of 500,000 doses of procured vaccines to Equatorial Guinea https://t.co/aFn758fwVg https://t.co/K4XIoVPJy5",['Sinopharm'],Negative
2420,Even @WHO approved #Sinopharm https://t.co/fuQ8H4rMlV https://t.co/O4RlHhEgb9,['Sinopharm'],Negative
2421,"No one has yet been harmed by the #Sinopharm vaccine, there have been many deaths from the AstraZenica and Pfizer v… https://t.co/54GUFZHeyv",['Sinopharm'],Positive
2422,@O_Decottignies i have been told by VFS that french consulate in KRG does not allow people who took #sinopharm vacc… https://t.co/yw7vzwpJvB,['sinopharm'],Negative
2423,The world seems to be in vaccination competition. Good luck to those #Sinopharm users! https://t.co/rgWbuci7T7,['Sinopharm'],Positive
2424,"Morocco received one million doses of China’s #Sinopharm  vaccine .
@anadoluagency   reported that the Sinopharm sh… https://t.co/VM8iEbfeT7",['Sinopharm'],Negative
2425,"Vaccinated 1st dose
#Sinopharm https://t.co/mLCDf7kHY3",['Sinopharm'],Negative
2426,wonder if the Chinese vaccine #Sinopharm works only on people of Chinese descend?,['Sinopharm'],Negative
2427,I got my second dose of the #Sinopharm vaccine today. 💉💪,['Sinopharm'],Negative
2428,"#Sinopharm 2nd dose for those who MISSED 💉 on due date Col 1-15

U can get it @ Sugathadasa Stadium

Pl note this i… https://t.co/hjv7B72HJ6",['Sinopharm'],Negative
2429,"#Sinopharm 2nd dose 21st June Colombo 1-15

If u got 1st 💉on 21May pl go to same location to get your 2nd 💉 TODAY… https://t.co/bRrkARTvvU",['Sinopharm'],Negative
2430,"A batch of #China's #Sinopharm #COVID19 vaccines, donated by the Chinese Red Cross Society to its Ethiopian counter… https://t.co/9kffHbJeIS","['China', 'Sinopharm', 'COVID19']",Negative
2431,"#China's #Sinopharm #vaccine has been pre-ordered by17,070 organizations and companies for their employees in Thail… https://t.co/D7ITz73sEM","['China', 'Sinopharm', 'vaccine']",Negative
2432,"A plane carrying another batch of 500,000 #China-donated #Sinopharm #COVID19Vaccines arrived ystd(20/6) at the Noi… https://t.co/1W0hDkvrIP","['China', 'Sinopharm', 'COVID19Vaccines']",Negative
2433,"Vaccine save lives, I got vaccinated. #Covid19 #Sinopharm https://t.co/4oSlWZR3Qj","['Covid19', 'Sinopharm']",Negative
2434,"A batch of China's #Sinopharm #COVID19 #vaccines landed in the Thai capital of Bangkok Sunday, the importer Chulabh… https://t.co/VPmgtrNxlz","['Sinopharm', 'COVID19', 'vaccines']",Negative
2435,"@sheikhmansoor @DXBMediaOffice
1st Dose #Sinopharm vaccinated, i want to take the 2nd dose from UAE. Kindly allow m… https://t.co/6xfMMA6zMa",['Sinopharm'],Positive
2436,A plane carrying another batch of China's #Sinopharm #COVID19 #vaccines on Sunday arrived at the Noi Bai Internatio… https://t.co/m0RcBMfl4N,"['Sinopharm', 'COVID19', 'vaccines']",Negative
2437,@gue20181540 @PDChina Exactly. Only an idiot would take #Sinopharm,['Sinopharm'],Negative
2438,@AlexInAir What is your source about #Sinopharm approval? I can see it is not yet approved by the EU?,['Sinopharm'],Negative
2439,A plane carrying another batch of China's #Sinopharm #COVID19 vaccines on Sunday arrived at the Noi Bai Internation… https://t.co/2YWnWekF5S,"['Sinopharm', 'COVID19']",Negative
2440,@CGTNOfficial That's a great story - just displays how amazing China is at swaying old enemies with our #Sinopharm.… https://t.co/vptWxrXwVX,['Sinopharm'],Positive
2441,Will you need a covid Booster shot? #Sinopharm https://t.co/UYII7q6xrI,['Sinopharm'],Negative
2442,"China's #Sinopharm vaccine has been pre-ordered by over 17,000 organizations for more than 4.87 million employees i… https://t.co/urGLD5fSZe",['Sinopharm'],Positive
2443,Ethiopian Red Cross Society has received a batch of China's #Sinopharm #COVID19 #vaccines donated by its counterpar… https://t.co/jdZUhBLVbZ,"['Sinopharm', 'COVID19', 'vaccines']",Negative
2444,The first shipment of 1M doses of #Sinopharm vaccine arrives at Suvarnabhumi Airport on Sunday morning. The doses a… https://t.co/d7nHvN3PKb,['Sinopharm'],Positive
2445,@BakhatNasr Don't rely on this 6 month old clinical trial data... #Sinopharm is best Chinese vaccine... Get whichever is available.,['Sinopharm'],Positive
2446,"#Sinopharm 2nd dose for those who MISSED 💉on due date in Col 1-15

U can get it @ Sugathadasa Stadium

Pl note this… https://t.co/24FLK5p2Lm",['Sinopharm'],Negative
2447,"#Sinopharm 2nd dose 20th June Colombo 1-15

If u got 1st 💉on 20May pl go to same location to get your 2nd 💉 TODAY… https://t.co/rSESbLbtMg",['Sinopharm'],Negative
2448,"@sheikhmansoor @DXBMediaOffice
1st Dose #Sinopharm vaccinated, i want to take the 2nd dose from UAE. Kindly allow m… https://t.co/O2MepzfQcV",['Sinopharm'],Positive
2449,"A batch of China's #Sinopharm COVID-19 #vaccines, donated by the Chinese Red Cross Society to its Ethiopian counter… https://t.co/sWPWdAsrTL","['Sinopharm', 'vaccines']",Negative
2450,"A batch of China's #Sinopharm COVID-19 #vaccines, donated by the Chinese Red Cross Society to its Ethiopian counter… https://t.co/UVN4Byu8ks","['Sinopharm', 'vaccines']",Negative
2451,"@sheikhmansoor @DXBMediaOffice
1st Dose #Sinopharm vaccinated, i want to take the 2nd dose from UAE. Kindly allow m… https://t.co/vbZ8DhlstB",['Sinopharm'],Positive
2452,"@DXBMediaOffice @sheikhmansoor @sheikhmansoor @DXBMediaOffice
1st Dose #Sinopharm vaccinated, i want to take the 2n… https://t.co/VrZVxowgyP",['Sinopharm'],Negative
2453,"@sheikhmansoor @DXBMediaOffice
1st Dose #Sinopharm vaccinated, i want to take the 2nd dose from UAE. Kindly allow m… https://t.co/OPJmC032BR",['Sinopharm'],Positive
2454,"@sheikhmansoor @DXBMediaOffice
1st Dose #Sinopharm vaccinated, i want to take the 2nd dose from UAE. Kindly allow m… https://t.co/qDeg0x2HMm",['Sinopharm'],Positive
2455,"A batch of #Sinopharm COVID-19 vaccine donated by the Red Cross Society of China arrived in Addis Ababa, capital of… https://t.co/zT1iQ4MNSx",['Sinopharm'],Negative
2456,𝚅𝚎𝚛𝚢 𝚐𝚘𝚘𝚍...♡︎ #Sinopharm💉🦠 https://t.co/MB9D2DmMJ2,['Sinopharm'],Negative
2457,@auighur what if i tell  u that there is the same agenda with #sinopharm maybe! communists kabbals trying to downsi… https://t.co/3NbcWCssE6,['sinopharm'],Negative
2458,"For those living within the Colombo City Limits, #Sinopharm vaccine for those who missed the second dose is adminis… https://t.co/GIgubjOQsL",['Sinopharm'],Negative
2459,"I got my final shot of #Sinopharm on the 30th May - the major thing I felt was the fatigue and hunger.

No magnet s… https://t.co/i2bfbJ6NPx",['Sinopharm'],Negative
2460,"#Sinopharm 2nd dose for those who MISSED 💉 on due date Col 1-15

U can get it @ Sugathadasa Stadium

Pl note this i… https://t.co/QeY7gRv4XC",['Sinopharm'],Negative
2461,"#Sinopharm 2nd dose 19th June Colombo 1-15

If u got 1st 💉on 19May pl go to same location to get your 2nd 💉TODAY

P… https://t.co/ysgXdwJ4WM",['Sinopharm'],Negative
2462,"Kind reminder to all who missed the #Sinopharm 2nd dose from the CMC centers. 

Sugathadasa stadium is open daily f… https://t.co/HEEYM3bnw9",['Sinopharm'],Positive
2463,On the positive side the #Zimbabwe @MoHCCZim #sinopharm vaccine roll out is going very well. Nearly 700k 1st doses… https://t.co/5Xca2LWeZf,"['Zimbabwe', 'sinopharm']",Positive
2464,"Alhumdullillah First Dose
#Sinopharm at Office Premises https://t.co/88BIDeofLV",['Sinopharm'],Positive
2465,Bookings for 1st dose of #Sinopharm #CovidVaccine has been halted for June at most private healthcare facilities in… https://t.co/nDRi6BxWPk,"['Sinopharm', 'CovidVaccine']",Positive
2466,@SaudiMOH Kindly add #sinopharm in approved list and open flights for pakistan 🙏🇵🇰,['sinopharm'],Positive
2467,@Saudi_Gazette @SaudiMOH Kindly add #sinopharm in approved list 🙏,['sinopharm'],Positive
2468,@saudiexpat Kindly add #sinopharm in approved list 🙏,['sinopharm'],Positive
2469,"@SaudiMOH What about Chinese vaccine????
Kindly add #sinopharm in approved list 🙏",['sinopharm'],Positive
2470,"Mother, who is at high risk, has had her 1st dose #Sinopharm vac. Feeling like a load has shifted🙏🏽",['Sinopharm'],Positive
2471,Equatorial Guinea said on June 16 it has purchased more Chinese #Sinopharm #COVID19 vaccines. A batch of China-dona… https://t.co/IMoytZrz8A,"['Sinopharm', 'COVID19']",Positive
2472,#Sinopharm high blood pressure issue after 1st doze,['Sinopharm'],Positive
2473,@zahranc R dere own children getting #Sinopharm ?????,['Sinopharm'],Positive
2474,@canagaratna @ravirannaneliya @dinuguruge I have come across this table from @IHME_UW which includes #Sinopharm but… https://t.co/0iHcN1Meg2,['Sinopharm'],Negative
2475,#Sinopharm for 3-17 age group. https://t.co/P1DzDDx2uX,['Sinopharm'],Negative
2476,@strangeaLice If he got his 1st #sinopharm dose within Col 1-15 &amp; and he missed his 2nd dose date he can go to Suga… https://t.co/pGsWTozLJv,['sinopharm'],Negative
2477,"#Sinopharm 2nd dose for those who MISSED 💉 on due date Col 1-15

U can get it @ Sugathadasa Stadium

Pl note this i… https://t.co/dY6jgJgjdl",['Sinopharm'],Negative
2478,"@SaudiMOH What about Chinese vaccine???
Kindly add #sinopharm in approved list 🙏",['sinopharm'],Positive
2479,"#Sinopharm 2nd dose 18th June Colombo 1-15

If u got 1st 💉on 18May pl go to same location to get your 2nd 💉TODAY

P… https://t.co/NBh5jZT1Fy",['Sinopharm'],Negative
2480,@SaudiMOH Kindly add #sinopharm in approved list and open flights for pakistan 🙏🇵🇰,['sinopharm'],Positive
2481,@Saudi_Gazette Kindly approved #sinopharm,['sinopharm'],Positive
2482,I got my second dose of the #Sinopharm vaccine today at Kirula Road MOH. An absolutely hassle free experience. Walk… https://t.co/nsJWj4Oscf,['Sinopharm'],Positive
2483,.@BBCWorld @BBCBreaking @BBCNewsAsia Perhaps a follow-up report is needed on the @who’s #Sinopharm #Sinovac decisio… https://t.co/Opqh3sQIpA,"['Sinopharm', 'Sinovac']",Negative
2484,China done ✅ 1 billion doses of covid 19 vaccines #sinopharm #sinovac  but still some countries doesn’t recognize C… https://t.co/ADhoAZqK1G,"['sinopharm', 'sinovac']",Negative
2485,"How many, I wonder HOW MANY human beings need to be inefficiently vaccinated by useless #Sinopharm  or #Sinovac and… https://t.co/OHWXJrrZXQ","['Sinopharm', 'Sinovac']",Positive
2486,What about countries that doing Chinese Covid 19 vaccines #Sinopharm #Sinovac to there citizens @arabtimeskuwait… https://t.co/ECbp2lq4qG,"['Sinopharm', 'Sinovac']",Negative
2487,"The 1st million doses of #Sinopharm vaccine, delivered to Thailand on Sunday, have passed QC inspection by Medical… https://t.co/NVYRDTnZyG",['Sinopharm'],Negative
2488,I received the #Sinopharm vaccine and would be the first to express concern if there were proof of real issues with… https://t.co/apqFlwBsPg,['Sinopharm'],Positive
2489,#Sinopharm trials on kids from 3 years old - where we're at now 👇 https://t.co/gbfu8xWMRJ,['Sinopharm'],Positive
2490,"SL to receive 2 million doses of Sinopharm by first week of July
#SLnews #SriLanka #Sinopharm 

https://t.co/cEro2yRYaF","['SLnews', 'SriLanka', 'Sinopharm']",Positive
2491,"#Sinopharm 2nd dose for those who MISSED 💉 on due date Col 1-15

U can get it @ Sugathadasa Stadium

Pl note this i… https://t.co/OJG5ehS4wk",['Sinopharm'],Negative
2492,"#Sinopharm 2nd dose 23rd June Colombo 1-15

If u got 1st 💉on 23May pl go to same location to get your 2nd 💉 TODAY… https://t.co/Kj6r1KYlNL",['Sinopharm'],Negative
2493,"Zhang Yuntao, vice-president of China National Biotech Group, a subsidiary of #Sinopharm, said the company has subm… https://t.co/TAV7qsoEHv",['Sinopharm'],Negative
2494,"#Sinopharm💉 1st Dose
23-25 June  
EXCLUSIVELY for over 60s
Colombo residents

Walk-in &amp; e-Chanelling 

9am - 2pm

1… https://t.co/azzjYhEYGo",['Sinopharm'],Negative
2495,"A batch of 500,000 doses of #Sinopharm #COVID19 #vaccines on June 21 arrived in Malabo, the capital of Equatorial G… https://t.co/9z4Cs8JebP","['Sinopharm', 'COVID19', 'vaccines']",Negative
2496,"Shocker, #sinopharm on the list

https://t.co/MO9mGcOtzy",['sinopharm'],Negative
2497,Mongolia and (Chinese) vaccines. Weird. #sinopharm https://t.co/k1UvVqirVX (Their first wave seems to have been in… https://t.co/p79rRwhwbe,['sinopharm'],Negative
2498,Another 2 million doses of #Sinopharm vaccines purchased by SPC will be delivered to Sri Lanka in first week of Jul… https://t.co/qTGmehS9GE,['Sinopharm'],Positive
2499,$OCGN #Sinopharm Here I provide a brief overview of how the inactivated virus vaccines against SARS-CoV-2 work. The… https://t.co/KwS5icHKAT,['Sinopharm'],Negative
2500,Another 2 million doses of #Sinopharm vaccines purchased by SPC will be delivered to Sri Lanka in first week of Jul… https://t.co/OJfC2IRxno,['Sinopharm'],Positive
2501,A friend of mine with two shots of the #sinopharm vaccine died in two weeks. This Chinese product is rubbish there… https://t.co/VMuYlAypty,['sinopharm'],Negative
2502,"#Sinopharm 1st dose💉 program for &gt;60s ONLY
Walk-in &amp; eChannelling 

23 to 25 June

1. Kettarama Temple
2. P.D. Siri… https://t.co/kBBshiac7W",['Sinopharm'],Negative
2503,"Thank you So much @DoHSocial  I got my first dose #Sinopharm
@NCEMAUAE
@mohapuae
@AbuDhabiMedia",['Sinopharm'],Positive
2504,"Ethiopian Red Cross Society receives #Sinopharm vaccines from Chinese counterpart
""We are very much thankful for th… https://t.co/lFaloJ1TWK",['Sinopharm'],Positive
2505,This is a LIE. Canadians vaccinated with #Sinopharm or #Sputnik are still required to quarantine for 14 days at a P… https://t.co/Frtl45XYDE,"['Sinopharm', 'Sputnik']",Negative
2506,So #Sinopharm is not approved by European countries. You'll have to get jabbed again if you wanna visit. Zvinoita safe here manje 😭,['Sinopharm'],Positive
2507,where is data for $JNJ $MRNA #Sinopharm https://t.co/5bEfMrsSWq,['Sinopharm'],Negative
2508,"@NayanDa43124727 @SolomonYue @TuckerCarlson To be honest, considering how crappy are both #Sinopharm and #Sinovac,… https://t.co/6cJI7hHKZI","['Sinopharm', 'Sinovac']",Positive
2509,"Seychelles, Chile, Bahrain, Mongolia inoculated used mostly vaccines made by Chinese pharma companies #Sinopharm an… https://t.co/wlSUi6T163",['Sinopharm'],Positive
2510,"@ArcherMail @TostevinM I wish to know HOW in this bloody world, #sinopharm and #Sinovac have been included in the v… https://t.co/tnuQhZdCXz","['sinopharm', 'Sinovac']",Negative
2511,"When vaccine diplomacy goes wrong in a few countries 🇦🇪 🇧🇭 🇸🇨 #sinovac #sinopharm 

A major risk with the Chinese i… https://t.co/ttc6zV8sIM","['sinovac', 'sinopharm']",Negative
2512,"@BilalCleland ""all four are mostly using shots made by 2 Chinese vaccine makers, #Sinopharm and #Sinovac. “If the v… https://t.co/yOVQkfzEiX","['Sinopharm', 'Sinovac']",Positive
2513,"Chinese vaccines not very effective?

https://t.co/RggphMpHi9 #sinopharm #sinovac","['sinopharm', 'sinovac']",Negative
2514,"Many international students have got two doses of #Sinovac  / #Sinopharm  , got vaccination certificate, all docume… https://t.co/vgNg3uacHK","['Sinovac', 'Sinopharm']",Positive
2515,"The gap between the two doses of #Sinopharm was 21 days and #SinoVac was 28 days.

Now the gap between both jabs is… https://t.co/1ge3Hm4f7H","['Sinopharm', 'SinoVac']",Negative
2516,"um... if this article is accurate, then #sinopharm &amp; #sinovac are like saline injection. and then taiwan's vaccine… https://t.co/gsDtpck6Wh","['sinopharm', 'sinovac']",Positive
2517,@SaudiMOH Kindly add #sinopharm in approved list and and open flights for pakistan 🙏🇵🇰,['sinopharm'],Positive
2518,"First dose 💉

#Sinopharm https://t.co/Epe9CLoMVR",['Sinopharm'],Positive
2519,"Vaccine day. Let’s do this.
#COVID19 #Sinopharm","['COVID19', 'Sinopharm']",Negative
2520,Was waiting in line at vaccination centre for my 2nd dose of #Sinopharm when suddenly we hear loud sexual moans. Ev… https://t.co/1zJ2WNwMlw,['Sinopharm'],Positive
2521,"Sinopharm jab for 60 plus in Angoda
#SLnews #SriLanka #Sinopharm 

https://t.co/q2AERtuccy","['SLnews', 'SriLanka', 'Sinopharm']",Negative
2522,"T&amp;T received 5,000 doses of Sinopharm vaccines from Antigua and Barbuda on Wednesday evening #covid19 #sinopharm… https://t.co/C3ncfKNdXs","['covid19', 'sinopharm']",Negative
2523,@Saudi_Gazette Kindly add #sinopharm in approved list and open flights for pakistan 🙏🇵🇰,['sinopharm'],Positive
2524,Impecable #Sinopharm https://t.co/yi1sHeI2DY,['Sinopharm'],Negative
2525,Alhamdullillah I got negative from my PCR test today. You gain my trust now #Sinopharm vaccine.,['Sinopharm'],Negative
2526,"Two shots and we outside💉💉💉!

#CovidVaccine 
#Sinopharm","['CovidVaccine', 'Sinopharm']",Negative
2527,"Also, #Sinopharm was practically *untested* on elderly people. They themselves say this.",['Sinopharm'],Negative
2528,Big and incredibly worrying report about the #Sinopharm #vaccine from Hungary: one of the biggest electronics assem… https://t.co/yeQwTVa1oi,"['Sinopharm', 'vaccine']",Positive
2529,Vaccinated #Sinopharm 1st dose done https://t.co/uHKASh4n5P,['Sinopharm'],Negative
2530,"#Sinopharm💉 1st Dose...
Above 30
TODAY 30June 9am-2pm 

1. Sugathadasa Indoor Stadium
2. Ginthupitiya MOH Office -… https://t.co/1IrBRvEz5X",['Sinopharm'],Negative
2531,"#sinopharm

Cartoon by @stephff_art @ Bangkok, Thailand https://t.co/dKlRRfxVv1",['sinopharm'],Negative
