,text,hashtags,Sentiment
4792,"The best vaccine for Indian #COVID19  #SputnikV
✅ 50 countries are using Sputnik
✅ 300 million people vaccinated wi… https://t.co/3IW9YtjNif","['COVID19', 'SputnikV']",Positive
4793,"The best vaccine for Indian #COVID19  #SputnikV
✅ 50 countries are using Sputnik
✅ 300 million people vaccinated wi… https://t.co/OzDMYacwZs","['COVID19', 'SputnikV']",Positive
4794,What is the hidden agenda to ban #SputnikV when the entire world is approving? J&amp;J already disapproved by EU and UK… https://t.co/c57qmOuFzz,['SputnikV'],Negative
4795,"@lokeshwarri @BL_DataStories @annapurani93 @businessline @srirags The best vaccine for Indian #COVID19  #SputnikV
✅… https://t.co/YYm1H55T1x","['COVID19', 'SputnikV']",Positive
4796,"@lokeshwarri @BL_DataStories @annapurani93 @businessline @srirags The best vaccine for Indian #COVID19  #SputnikV
✅… https://t.co/LbngfpAZ5b","['COVID19', 'SputnikV']",Positive
4797,"@lokeshwarri @BL_DataStories @annapurani93 @businessline @srirags The best vaccine for Indian #COVID19  #SputnikV
✅… https://t.co/paqqo0hzi2","['COVID19', 'SputnikV']",Positive
4798,Got my 2nd dose of #SputnikV yesterday. Unlike the 1st dose I have woken up felling hangovered 😵 🤕 thanks to sir Ja… https://t.co/KcGmw7Kgun,['SputnikV'],Positive
4799,"🇷🇺 #SputnikV is relentless in its attacks against #Pfizer, while ironically asking Pfizer to stop attacking other… https://t.co/4uHvzSmxCd","['SputnikV', 'Pfizer']",Negative
4800,@politicalbaaba @PMOIndia Speaking to Russia and South Korea is the most apt measure for PM as Russian #SputnikV is… https://t.co/H0NkXKYfA4,['SputnikV'],Positive
4801,@27khv @sputnikvaccine #SputnikV will do fantastic things &amp; help countries. This means positive media coverage abou… https://t.co/jKKLqAEblX,['SputnikV'],Positive
4802,I knew there was something fishy when EMA started pussyfooting about #SputnikV approvals; it was to ensure… https://t.co/efIGHzp8gQ,['SputnikV'],Negative
4803,#SputnikV Is Russia providing vaccines or rockets?😂,['SputnikV'],Negative
4804,@SputnikInt The Russian government has made sure the #SputnikV is not politicized and all is welcome to acquire. We… https://t.co/YmbBSRhSAU,['SputnikV'],Positive
4805,"Russia Offers To Manufacture Its Vaccine In Bangladesh, Sharing Each Other’s Strengths 
#SputnikV #Russia… https://t.co/k9Cf6iqGl9","['SputnikV', 'Russia']",Negative
4806,"MOSCOW (Reuters) - Russian scientists have found the #SputnikV  vaccine 97.6% effective against #COVID19 in a ""real… https://t.co/cxFhcoBYDE","['SputnikV', 'COVID19']",Positive
4807,Didn't take the 2nd #SputnikV shot (yet) because I got sick twice after the first one.,['SputnikV'],Negative
4808,"Alessandra Bruschi, San Marino Social Security Director: #SputnikV is proving to be an excellent vaccine. According… https://t.co/35Ilo4DUXV",['SputnikV'],Positive
4809,@JustinTrudeau @RalphGoodale Canada politicizing #COVID19. Laboratorios Richmond launched production of #SputnikV i… https://t.co/JyhQPcaGZr,"['COVID19', 'SputnikV']",Negative
4810,@sputnikvaccine If that was the case then you would not have done a paid promotion for #SputnikV on Twitter LOL… https://t.co/uQfJsU83LY,['SputnikV'],Negative
4811,@sputnikvaccine How shameful! I wish I could travel to Russia to get #SputnikV - it’s tough being in America with a… https://t.co/8X4dsdASvF,['SputnikV'],Negative
4812,BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 97.6% in prev… https://t.co/H3Hxqc5nyv,['SputnikV'],Negative
4813,"Just before you know it, AstraZeneca will join efforts with
Putin's regime $AZN
#russia #SputnikV #vaccine","['russia', 'SputnikV', 'vaccine']",Negative
4814,@JustinTrudeau @RalphGoodale Canada politicizing #COVID19. Laboratorios Richmond launched production of #SputnikV i… https://t.co/xrL6zv7THX,"['COVID19', 'SputnikV']",Negative
4815,"India is prepping ahead of opening the Covid vaccination for all citizens above 18yrs. 

#covidvaccine #sputnikv… https://t.co/HgNvYmAnoL","['covidvaccine', 'sputnikv']",Negative
4816,@CityCynthia @l_stone Canada politicizing #COVID19. Laboratorios Richmond launched production of #SputnikV in… https://t.co/R4aynjghVz,"['COVID19', 'SputnikV']",Negative
4817,@CBCAlerts @CBCNews Canada politicizing #COVID19. Laboratorios Richmond launched production of #SputnikV in… https://t.co/ZjQGHLMBaM,"['COVID19', 'SputnikV']",Negative
4818,"Which Russian Vaccine has got emergency use authorization in India?
#SputnikV

Which Indian film has won the Best F… https://t.co/QbBvvkfzGd",['SputnikV'],Positive
4819,#SputnikV can vaccinate 450m in a year https://t.co/567nG4ihKr,['SputnikV'],Negative
4820,"EEUU, We are going to produce #SputnikV in Argentina, how are they there? well? 😉",['SputnikV'],Negative
4821,"Sputnik V @sputnikvaccine ·  RDIF, Laboratorios Richmond launched production of #SputnikV in Argentina https://t.co/OzdmxEE45O",['SputnikV'],Negative
4822,"Why is $AZN in bed with Putin and #SputnikV ?

Tatiana Kubasova, BD Director - AstraZeneca Russia&amp;Eurasia - is a gr… https://t.co/p0sRDQFrzh",['SputnikV'],Negative
4823,"My mom got her shot of #SputnikV!! She dressed up “as if going to a party”, did her nails black and took her vaccin… https://t.co/oB2jAjM4T8",['SputnikV'],Negative
4824,Mexico's foreign minister Marcelo Ebrard @m_ebrard commented on the arrival of another batch of #SputnikV vaccine i… https://t.co/xPyY630SVa,['SputnikV'],Negative
4825,Mexico's foreign minister Marcelo Ebrard @m_ebrard commented on the arrival of another batch of #SputnikV vaccine i… https://t.co/uokawUlWdi,['SputnikV'],Negative
4826,Six Indian firms including Dr Reddy's to collectively produce 70 crore doses per annum of Russian vaccine #SputnikV… https://t.co/zFshqDmiwr,['SputnikV'],Negative
4827,Six Indian firms including Dr Reddy's to collectively produce 70 crore doses per annum of Russian vaccine #SputnikV… https://t.co/iaQqgQow2C,['SputnikV'],Negative
4828,"@27khv @sputnikvaccine IF @sputnikvaccine #SputnikV  is still politicised, that means #COVID19 is not `so deadly`, yet.","['SputnikV', 'COVID19']",Negative
4829,BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 97.6% in prev… https://t.co/EcgCmB5djJ,['SputnikV'],Negative
4830,BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 97.6% in prev… https://t.co/RDbHwQRdXl,['SputnikV'],Negative
4831,BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 97.6% in prev… https://t.co/C3WQlALypk,['SputnikV'],Negative
4832,Russia’s #SputnikV Covid-19 vaccine shows 97.6% efficacy: RDIF https://t.co/sXJ8bF0FLU,['SputnikV'],Negative
4833,"@drreddys Please make it available in India as u promised ..sooner 🙏🙏
I so wish #SputnikV gets available in India e… https://t.co/NCbhuaxKtA",['SputnikV'],Positive
4834,@AskDrShashank @PMOIndia @MoHFW_INDIA @NITIAayog What about #SputnikV... is it also effective against the new mutants?,['SputnikV'],Positive
4835,"#SputnikV launches fresh marketing salvo (note the 'promoted' campaign, tailored for India) after… https://t.co/A5I7ja4Hq9",['SputnikV'],Positive
4836,BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 97.6% in prev… https://t.co/7aaspbwC4i,['SputnikV'],Negative
4837,"@SerumInstIndia Thanks @SerumInstIndia , guys go for #SputnikV with 92 % efficacy than one with 50-70 % efficacy, a… https://t.co/Godssplba9",['SputnikV'],Positive
4838,Continuously dry-coughing #Putin: no significant symptoms from the two doses of #SputnikV,"['Putin', 'SputnikV']",Negative
4839,@Reuters @fairleft That's not great.  #SputnikV is 91.2% effective AGAINST INFECTION (according to Lancet peer revi… https://t.co/SvbPS8oOJq,['SputnikV'],Positive
4840,"@RajeshTamret @RahulGandhi want #PfizerVaccine 
@narendramodi wants local which is cheap at ₹ 250
#SputnikV ₹ 600 t… https://t.co/28yFGOz2zp","['PfizerVaccine', 'SputnikV']",Positive
4841,"Which Russian Vaccine has got emergency use authorization in India?
#SputnikV

Which Indian film has won the Best F… https://t.co/CRR9N1To8O",['SputnikV'],Positive
4842,#Argentina produces Russia's #SputnikV  vaccine in regional first https://t.co/01bOGNVhCU,"['Argentina', 'SputnikV']",Positive
4843,@SerumInstIndia When is the #SputnikV vaccine being imported,['SputnikV'],Negative
4844,"https://t.co/DnoVfZlcQf
That's why only #Covaxin &amp; #Sputnikv should be considered for vaccination program.… https://t.co/z0cfQOzoq5","['Covaxin', 'Sputnikv']",Negative
4845,"Selling: #NitrileGloves, #1860 #FaceMasks, #Vaccines #SputnikV, #syringes. Contact sales: https://t.co/gWmRopLARO o… https://t.co/s954O6LAlD","['NitrileGloves', 'FaceMasks', 'Vaccines', 'SputnikV', 'syringes']",Negative
4846,Anyone knows if #SputnikV Covid-19 vaccine is safe or has any issues?,['SputnikV'],Positive
4847,"Customs duty on imported Covid-19 vaccines likely to be waived by 10 percent @moderna_tx,@JNJNews #sputnikv… https://t.co/PMGmfVhtUV",['sputnikv'],Negative
4848,"""Argentina was the first Latin American country to officially register #SputnikV and is now the first to manufactur… https://t.co/p6Dr91r5b9",['SputnikV'],Positive
4849,"#SputnikV demonstrates 97.6% efficacy making it the most efficient #COVID19 vaccine in the world ?
https://t.co/DCjqRqvvn2","['SputnikV', 'COVID19']",Positive
4850,@KodelaDeepak Hearing good things about #SputnikV ... Entho kontha use ayina happy ne,['SputnikV'],Positive
4851,@CanadianPM @JustinTrudeau @UN Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV… https://t.co/UF9HiUut3r,"['COVID19', 'SputnikV']",Negative
4852,@CityCynthia @CityNews Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV in… https://t.co/Or0hlGoqJH,"['COVID19', 'SputnikV']",Negative
4853,#SputnikV is going to cost $10 in India as well in line with its global pricing. Don’t think the middle class and a… https://t.co/WzDatpCqeG,['SputnikV'],Negative
4854,@cafreeland @JustinTrudeau Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV in… https://t.co/4DGrbiz8cZ,"['COVID19', 'SputnikV']",Negative
4855,@TheTorontoSun @sunlornegunter Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV… https://t.co/8agSahkgFc,"['COVID19', 'SputnikV']",Negative
4856,@TheTorontoSun @suntooz Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV in… https://t.co/IpWGkTByNB,"['COVID19', 'SputnikV']",Negative
4857,@evoespueblo @alferdez Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV in… https://t.co/fjezpq7fvG,"['COVID19', 'SputnikV']",Negative
4858,#Argentina | The first Latin American country to officially register #SputnikV has now become the first to manufact… https://t.co/3Y5hPN4y7t,"['Argentina', 'SputnikV']",Positive
4859,@BGOnTheScene @TheMarieOakes Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV in… https://t.co/lzfaqPAwnD,"['COVID19', 'SputnikV']",Negative
4860,@TheMarieOakes @ezralevant Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV in… https://t.co/OztgGWrO4L,"['COVID19', 'SputnikV']",Negative
4861,@CBCToronto @Ali_Chiasson Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV in… https://t.co/ycOWXgzM2J,"['COVID19', 'SputnikV']",Negative
4862,@Ben_Mussa @ASanalla Elderly get AZ and others get #SputnikV is what I told.,['SputnikV'],Negative
4863,"@LGrande2020 India, the world’s 2nd most populous nation, became the 60th country to register #SputnikV after posit… https://t.co/atfRzazWRh",['SputnikV'],Positive
4864,@saul4913 #SputnikV  for ever,['SputnikV'],Negative
4865,@CBCQueensPark @OntarioPCParty Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV… https://t.co/uSw90V8KQL,"['COVID19', 'SputnikV']",Negative
4866,"South Korean company to begin producing Russia's Sputnik V in May, reports say

@sputnikvaccine #SputnikV… https://t.co/scFAgdc0Yi",['SputnikV'],Negative
4867,"@sputnikvaccine @cathyraats @ThierryBreton Stop spreading misinformation and lies @ThierryBreton 
#SputnikV",['SputnikV'],Negative
4868,"#SputnikV is now authorized in 60 countries:
- = over 3 billion people
- not 1 Western European country has authori… https://t.co/WLw6HHp8nk",['SputnikV'],Negative
4869,"Sputnik V @sputnikvaccine ·  RDIF, Laboratorios Richmond launched production of #SputnikV in Argentina https://t.co/OzdmxEE45O .",['SputnikV'],Negative
4870,@JohnTory @CollisionHQ Canada politicizing #COVID19. Laboratorios Richmond launched production of #SputnikV in… https://t.co/Ma0sNqbP5B,"['COVID19', 'SputnikV']",Negative
4871,@fordnation @ShopprsDrugMart Canada politicizing #COVID19. Laboratorios Richmond launched production of #SputnikV i… https://t.co/4egTJOwQUZ,"['COVID19', 'SputnikV']",Negative
4872,"We share with great joy and hope the news of the beginning of the #SputnikV vaccine production in our country.
The… https://t.co/d6ZCSHsF3M",['SputnikV'],Positive
4873,Hein ? @olivierveran #SputnikV https://t.co/KEIr3PPahv,['SputnikV'],Negative
4874,".@ggreenwald Vaccine shortage in Canada. No one will even mention #SputnikV, let alone ask Russia for some.
From th… https://t.co/159ggvYXIY",['SputnikV'],Negative
4875,"@elmalpensado10 @grisici @dagrandinetti RDIF, Laboratorios Richmond launched production of #SputnikV in Argentina,… https://t.co/sFvIb1lUvd",['SputnikV'],Negative
4876,"Bolivia’s President Luis Arce Catacora tweeted pictures of #SputnikV vaccine arriving in the city of Cochabamba.

https://t.co/XwFtTWAlCs",['SputnikV'],Negative
4877,"UPDATE | Some 11 million people receive Russia's #SputnikV COVID-19 vaccine, developer says

#SputnikUpdates https://t.co/vjSY5yniRl","['SputnikV', 'SputnikUpdates']",Negative
4878,This is AMAZING!!!! #SputnikV in Argentina! So Proud @richmond_lab 💪💪🙌🙌 https://t.co/yAQ8ZwiRTV,['SputnikV'],Positive
4879,"Argentina starts production of #SputnikV, will be able to export It in region, RDIF says

https://t.co/X2rFKwArcn",['SputnikV'],Positive
4880,"Hello Sputnik V! Thanks, Vlad. Thanks CFK! #SputnikV https://t.co/bqLuon7rAg",['SputnikV'],Positive
4881,@sputnikvaccine @alferdez This is the best news of the month!!! The local production of the #SputnikV will speed up… https://t.co/oF9f9kP8gS,['SputnikV'],Positive
4882,@JDenett @LilianaMabel16 Son capaces..#SputnikV,['SputnikV'],Negative
4883,"Sputnik V @sputnikvaccine ·  RDIF, Laboratorios Richmond launched production of #SputnikV in Argentina https://t.co/OzdmxEE45O ----",['SputnikV'],Negative
4884,Sometimes we need to stop and celebrate when there’s a a win. Today’s a win #SputnikV https://t.co/hQMsIKyYPi,['SputnikV'],Positive
4885,@CBCAlerts @CBCNews Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV in… https://t.co/9060quGcM6,"['COVID19', 'SputnikV']",Negative
4886,@sputnikvaccine Good ... Please vaccinate me #SputnikV,['SputnikV'],Positive
4887,"@AnnaPatrizio Hi, here is your unroll: RDIF, Laboratorios Richmond launched production of #SputnikV in…… https://t.co/ldbOA3d8EK",['SputnikV'],Negative
4888,10-11 million people worldwide have now been vaccinated by #SputnikV which is fast becoming Russia's most popular e… https://t.co/RXEjp6gktn,['SputnikV'],Positive
4889,"Russia's #SputnikV vaccine against #COVID19 will be produced in Italy from July, in a move which will make Italy th… https://t.co/85APtHSSt9","['SputnikV', 'COVID19']",Negative
4890,Sir @narendramodi ji India needs #SputnikV &amp; Indians who can afford must get it imdtly Hundreds are dying even afte… https://t.co/PJEZHboD5h,['SputnikV'],Negative
4891,"Bangladesh eyes #SputnikV vaccine to overcome supply shortage from India

https://t.co/UvZDIlEVr4 https://t.co/B4qoxju69n",['SputnikV'],Negative
4892,"@PatoBullrich @dsantoro59 @PatoBullrich  Laboratorios Richmond launched production of #SputnikV in Argentina, the f… https://t.co/nABIZeVX9a",['SputnikV'],Negative
4893,"@duryodan_ Now that #SputnikV would start mass producing in India, the dramatics is yet to unfold.",['SputnikV'],Negative
4894,#Egypt is negotiating with manufacturers of the Russian made #SputnikV vaccine in a bid to buy enough doses for the… https://t.co/InabhKwjxo,"['Egypt', 'SputnikV']",Negative
4895,"@PTI_News @richa_singh I request MVA govt to import #SputnikV  vaccine ..
It's Accuracy 92 % .",['SputnikV'],Negative
4896,#SputnikV for #Canada would be extremely helpful https://t.co/4sYaQNk3oR,"['SputnikV', 'Canada']",Negative
4897,"UPDATE | South Korean company to begin producing Russia's #SputnikV in May, reports say

#SputnikUpdates https://t.co/vjSY5yniRl","['SputnikV', 'SputnikUpdates']",Negative
4898,"India should open up for #pfizer, #moderna and #SputnikV too. Other countries have already approved these vaccines.… https://t.co/a4MZmIyy1Y","['pfizer', 'moderna', 'SputnikV']",Negative
4899,"@emmaiarussi Si!!
@sputnikvaccine
RDIF, Laboratorios Richmond launched production of #SputnikV in Argentina, the fi… https://t.co/7t2y4GRDWN",['SputnikV'],Negative
4900,"Real-world data suggests #SputnikV  vaccine is 97.6% effective, says RDIF https://t.co/5NH6Cz9Yuu",['SputnikV'],Positive
4901,"Sputnik V @sputnikvaccine ·  RDIF, Laboratorios Richmond launched production of #SputnikV in Argentina https://t.co/OzdmxEE45O",['SputnikV'],Negative
4902,"RDIF, Laboratorios Richmond launched production of #SputnikV in Argentina, the first country in Latin America to ma… https://t.co/oEMaUwVR92",['SputnikV'],Positive
4903,"Is there any Canadian journalist of note who has even mentioned #SputnikV? I can't find any. 
Anyone?… https://t.co/niNnCqEEZz",['SputnikV'],Negative
4904,#Russia’s Claims of #SputnikV's 97.6% Effectiveness Under the Spotlight https://t.co/8aBvbawwdi by @JakeCordell via @MoscowTimes,"['Russia', 'SputnikV']",Negative
4905,"#SputnikV though?
No pol or media thingy will even utter the word! https://t.co/dUOVzcFAGp",['SputnikV'],Negative
4906,@BreakingNewsKE @CapitalFMKenya why is Tuju so desperate? anything Ruto touches is evil? from parties to #SputnikV,['SputnikV'],Negative
4907,"Russian scientists have found the Sputnik V vaccine 97.6 per cent effective against Covid-19

#SputnikV #Sputnik… https://t.co/YsBiscKrj6","['SputnikV', 'Sputnik']",Positive
4908,#SputnikV second dose,['SputnikV'],Negative
4909,@bordoni_russia #SputnikV docet,['SputnikV'],Negative
4910,"Hamáček: we will stick to only using vaccines approved by EMA, and won't consider purchasing #SputnikV after relati… https://t.co/OyxBIC8nxS",['SputnikV'],Negative
4911,@KremlinRussia_E Sir you are requested to kindly provide vaccine to India #SputnikV,['SputnikV'],Positive
4912,"South Korean company to begin producing Russia's Sputnik V in May, reports say

@sputnikvaccine #SputnikV https://t.co/SiTCLDr8m0",['SputnikV'],Negative
4913,"@peacockpub5 #Sinopharm is state-owned, so is #SputnikV. Re all other pharma companies, they are obviously going fo… https://t.co/ZkzKxrxV7Q","['Sinopharm', 'SputnikV']",Negative
4914,"Sputnik V Covid Vaccine to Arrive in India This Month, Production to Start in May: Envoy #SputnikV https://t.co/KPlgKPiBHY @Mustafa_India",['SputnikV'],Negative
4915,Latest from 🇬🇷: The country will recognise #SputnikV vaccine in its vaccination certificate. Vaccinated Russian tou… https://t.co/nbTOhNLAcZ,['SputnikV'],Positive
4916,'Deliveries of the quantities of #SputnikV already contracted are running behind schedule. Ambitious production pla… https://t.co/YaXwzPqdl7,['SputnikV'],Negative
4917,💉  The production of Russia's #SputnikV vaccine against the COVID-19 in South Korea is expected to start next month… https://t.co/bE60916xK2,['SputnikV'],Negative
4918,Sir @fslsltn at Lahore since launch of #SputnikV its not available openly even several weeks have passed. Governmen… https://t.co/k7HajAHtJM,['SputnikV'],Negative
4919,@eNCA BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 97.6% i… https://t.co/5ACLyjBn2B,['SputnikV'],Negative
4920,The efficacy of the two-shot #SputnikV vaccine was initially greeted with scepticism by some Western scientists. Ho… https://t.co/g0flSCaLSR,['SputnikV'],Negative
4921,"Today in The Capitals - powered by @EBAAorg:

🇬🇷 Greece recognises #SputnikV as ‘equivalent’ to European #COVID19 j… https://t.co/Fulbidi6aN","['SputnikV', 'COVID19']",Negative
4922,"Selling: #NitrileGloves, #1860 #FaceMasks, #Vaccines #SputnikV, #syringes. Contact sales: https://t.co/gWmRopLARO o… https://t.co/BWdZqShELo","['NitrileGloves', 'FaceMasks', 'Vaccines', 'SputnikV', 'syringes']",Negative
4923,"As #SputnikV is about to reach India - here's everything you need to know about the vaccine.

https://t.co/WWHdSolfG9",['SputnikV'],Negative
4924,".@drreddys updates its earlier statement on pricing of #SputnikV in India. Says, while global price for the vaccine… https://t.co/yDSDWUyuS3",['SputnikV'],Negative
4925,"Dr Reddy's Lab says: While global price for #SputnikV is $10/dose, we are still in discussions on price of imported… https://t.co/IYAz72tvkb",['SputnikV'],Negative
4926,"So @drreddys says #SputnikV imports to start only May end/June beginning. 
The next month till May end is going to… https://t.co/vrGb44mFWW",['SputnikV'],Negative
4927,"The first batch of Russia’s Covid-19 vaccine #SputnikV will arrive in India within the next 10 day. 

https://t.co/VnuPpxE0Or",['SputnikV'],Positive
4928,"Russian scientist Denis Logunov, a lead developer of the #SputnikV coronavirus #vaccine says that the shot has prov… https://t.co/GlyRv5cdC2","['SputnikV', 'vaccine']",Negative
4929,@_Sampath26 GoI still didn't approve any vaccine for use.. #JohnsonandJohnson &amp; #SputnikV will complete clinical tr… https://t.co/YVmev7KkMs,"['JohnsonandJohnson', 'SputnikV']",Positive
4930,"An initial 20,000 doses of the Russian-made #SputnikV are also expected to arrive this week. The second tranche of… https://t.co/4708aVOWQz",['SputnikV'],Negative
4931,@SABCNews NationalPost: #SputnikV vaccine's new efficacy rate of 97.6% is higher than the rate outlined in results… https://t.co/YLeP2nIYt2,['SputnikV'],Positive
4932,". @drreddys says, imported #SputnikV vaccine will be priced at $10/dose. And, the company is targetting May end/ear… https://t.co/RgTTe2girN",['SputnikV'],Negative
4933,@ShereenBhan @drreddys @CNBCTV18News June ain’t that far. This is such a comforting news for the nation. #SputnikV,['SputnikV'],Negative
4934,GV Prasad @drreddys to @CNBCTV18News hope to bring in the imported #SputnikV in June  #COVID19 https://t.co/elU8QgIZHN,"['SputnikV', 'COVID19']",Negative
4935,"GV Prasad of @drreddys tells @CNBCTV18Live that #SputnikV will start with imports for the Private market, at 10 dol… https://t.co/0AV2rJhf7x",['SputnikV'],Negative
4936,#SputnikV vaccine has an efficacy of 97.6% against #COVID19. The data is based on the 3.8 million people who have r… https://t.co/xEQ57g8Tu8,"['SputnikV', 'COVID19']",Negative
4937,💉  Russia announced that its coronavirus vaccine #SputnikV has demonstrated the efficacy of 97.6% based on 3.8 mill… https://t.co/5mPHFpMewz,['SputnikV'],Negative
4938,@drreddys When will the #SputnikV vaccine be available for public use in India. Is there a roll out plan that can be shared?,['SputnikV'],Positive
4939,"No one in Canada will even mention the solution to the vaccine shortage either. 
#SputnikV https://t.co/6wm4KWXdwV",['SputnikV'],Negative
4940,@cafreeland National Post: #SputnikV vaccine's new efficacy rate of 97.6% is higher than the rate outlined in resul… https://t.co/DT9XFY8bXb,['SputnikV'],Positive
4941,@cafreeland National Post: #SputnikV vaccine's new efficacy rate of 97.6% is higher than the rate outlined in resul… https://t.co/f6OTAe5HHZ,['SputnikV'],Positive
4942,@FungalDoc @photo_journ 😅 Still don't understand #Europe #SputnikV play @EMA_News .. some people are going to… https://t.co/T4AkMlY8NF,"['Europe', 'SputnikV']",Negative
4943,#SputnikV Shows 97.6% Efficacy After Millions of #Vaccinations. https://t.co/wH8T0mv3b7,"['SputnikV', 'Vaccinations']",Negative
4944,National Post: #SputnikV vaccine's new efficacy rate of 97.6% is higher than the rate outlined in results published… https://t.co/vjL7mgQXLn,['SputnikV'],Positive
4945,"By manufacturer Covid/pneumonia/hospitalized among nonvax, #Sinopharm, #SputnikV, #Pfizer, and #AstraZeneca. https://t.co/lIYnwSoezS","['Sinopharm', 'SputnikV', 'Pfizer', 'AstraZeneca']",Negative
4946,"Russian scientists have found the #SputnikV vaccine 97.6% effective against #COVID19 in a ""real-world"" assessment b… https://t.co/kvOygHptin","['SputnikV', 'COVID19']",Positive
4947,"I think I'm the only one from team #SputnikV 🤔
Let's see when it will be available in India. Will do my best to hol… https://t.co/VJckIU51dU",['SputnikV'],Positive
4948,"@drreddys Hi, When do you expect #SputnikV vaccine to be available in Mumbai?!
I intent to take from a private hosp… https://t.co/4vffLHzePl",['SputnikV'],Positive
4949,@BajiVaccine Can't wait to get vaccinated by #SputnikV in Pakistan 😍,['SputnikV'],Negative
4950,@sputnikvaccine Can't wait to get vaccinated by #SputnikV in Pakistan 😍,['SputnikV'],Negative
4951,#SputnikV vaccine 97.6% effective against COVID-19 in a “real-world” assessment based on data from 3.8 million peop… https://t.co/JKtM3StuB0,['SputnikV'],Positive
4952,@City_Press BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 9… https://t.co/OnqxLWG5N5,['SputnikV'],Negative
4953,@SABCNews BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 97.… https://t.co/w0mp8ncNc4,['SputnikV'],Negative
4954,NationalPost: #SputnikV vaccine's new efficacy rate of 97.6% is higher than the rate outlined in results published… https://t.co/YVt50pG1GE,['SputnikV'],Positive
4955,#SputnikV vaccine deliveries (according to Aleksandr Dragan). Some numbers may not be up to date.… https://t.co/URF4h3Nrue,['SputnikV'],Negative
4956,#Egypt’s health minister discusses manufacturing #SputnikV locally with Russian ambassador https://t.co/Mi8OHhpMYF,"['Egypt', 'SputnikV']",Negative
4957,"RDIF: Sputnik V's efficacy at 97.6% based on data analysis of 3.8 mln vaccinated Russians

@sputnikvaccine #SputnikV https://t.co/BjQhip71cy",['SputnikV'],Negative
4958,"#SputnikV effectiveness is 97.6%, according to the data analysis of 3.8 mln vaccinated Russians",['SputnikV'],Negative
4959,@ARanganathan72 @PMOIndia More important is to allow #Pfizer #Moderna #SputnikV &amp; allow vaccine for all above 18 le… https://t.co/3LVyLrvchL,"['Pfizer', 'Moderna', 'SputnikV']",Positive
4960,"@ggreenwald @ronildo I believe a significant factor was US pressure on Brazil to not use the #SputnikV vaccine, whi… https://t.co/QFKgr1fa37",['SputnikV'],Positive
4961,"This has been made possible by adding the #SputnikV to the vaccine arsenal. Let’s hope that Pfizer and Moderna, JnJ… https://t.co/Qd8d8pGO4l",['SputnikV'],Negative
4962,@sambitswaraj @narendramodi @narendramodi @PMOIndia @drharshvardhan Suggestion on Vaccination - #SputnikV across al… https://t.co/ZERzRpn977,['SputnikV'],Negative
4963,Has this decision been taken because we now have #SputnikV and other players coming in to the Indian Market? This d… https://t.co/oLHmy8yHmB,['SputnikV'],Negative
4964,"San Marino is back to pre-COVID normality – thanks to Russia's #SputnikV

Follow us on Telegram… https://t.co/knqHOwHisY",['SputnikV'],Positive
4965,BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 97.6% in prev… https://t.co/XumEFJrsOw,['SputnikV'],Negative
4966,"Russian vaccine, #SputnikV has been approved by the Drug Controller General of India for emergency use on Tuesday 1… https://t.co/meMNi6VPQg",['SputnikV'],Negative
4967,"Advise to the #EU 
give @Phizer the finger
and take up #SputnikV it’s cheaper &amp; more effective
it’s the ONLY vaccin… https://t.co/BWyAnu4oJO","['EU', 'SputnikV']",Positive
4968,"Is there anyone anywhere of any note, who is promoting #SputnikV in Canada?
And if not, why not? 
Is this about… https://t.co/AQfUt3qe0o",['SputnikV'],Negative
4969,"@MSF_access @MSF Why do you never talk about the solution, #SputnikV (stores in a norm fridge, $10 a dose) https://t.co/haO8W1Xw5F",['SputnikV'],Negative
