,text,hashtags,Sentiment
2612,"Got the second dose of the #PfizerBiontech vaccine. Thanks again, @DHA_Dubai for looking after us.",['PfizerBiontech'],Positive
2613,"Roll on immunity!
Very privileged to receive #PfizerBiontech vaccine. Thanks again to @UHW_Waterford peer vaccinato… https://t.co/dzSmx1JvP5",['PfizerBiontech'],Positive
2614,"#Vaccination Chronicles
1. Dec 16, 2020: #PfizerBioNTech dose #1: Sore arm for 1.5 days
2. Jan 5, 2021: Dose #2: Mi… https://t.co/RQLBpC8bcV","['Vaccination', 'PfizerBioNTech']",Negative
2615,"https://t.co/ge8bE7ZjHy

#Israel #Palestine #vaccino #vaccination #PfizerBiontech #Pfizervaccine #MENA… https://t.co/lU0WmUc3vR","['Israel', 'Palestine', 'vaccino', 'vaccination', 'PfizerBiontech', 'Pfizervaccine', 'MENA']",Negative
2616,"While the #PfizerBioNTech #COVID19vaccine will work against UK and South Africa's variants, due to the fragility of… https://t.co/stuUIqJNyI","['PfizerBioNTech', 'COVID19vaccine']",Negative
2617,"GOT VACCINATED! Thank you, modern medicine. #PfizerBiontech https://t.co/TeX0JWA9lJ",['PfizerBiontech'],Positive
2618,"Getting my 2nd @pfizer vaccine tomorrow &amp; I couldn’t be more excited. I’m doing my part, are you? #PfizerBiontech… https://t.co/XzHZS3pn6h",['PfizerBiontech'],Positive
2619,@MattHancock @BorisJohnson promotes #COVID19 #PfizerBiontech is 100% safe or is this another over statement… https://t.co/3PQZHexltT,"['COVID19', 'PfizerBiontech']",Positive
2620,"#PfizerBiontech vaccines were administered on December 14, 2020. At this rate, it will take 980 days to fully the v… https://t.co/spcPGmtUGV",['PfizerBiontech'],Negative
2621,Just got my first dose of the #CovidVaccine... feeling good. Feeling hopeful. Need a donut. #PfizerBiontech,"['CovidVaccine', 'PfizerBiontech']",Positive
2622,#USA #FDA hasn’t approved or licensed #PfizerBiontech #CovidVaccine just temporarily authorised it for emergency us… https://t.co/F2stW8atOL,"['USA', 'FDA', 'PfizerBiontech', 'CovidVaccine']",Negative
2623,Medical Town Hall Webinar this Wed evening - click link to register #online #COVID19 #PfizerBiontech #modernavaccine https://t.co/BpgSiHozjY,"['online', 'COVID19', 'PfizerBiontech', 'modernavaccine']",Negative
2624,Phizer #oikeinkirjoitus #yleuutiset #PfizerBiontech  #oikoluku @yleuutiset https://t.co/1rUR0KziaM,"['oikeinkirjoitus', 'yleuutiset', 'PfizerBiontech', 'oikoluku']",Negative
2625,"#BREAKING: Tunisia, Palestinian territories to receive #PfizerBiontech #vaccine doses this month through #COVAX pla… https://t.co/AGqal7uB4J","['BREAKING', 'PfizerBiontech', 'vaccine', 'COVAX']",Negative
2626,"On Dec. 21, the #EU approved the #PfizerBioNTech vaccine.
#COVID19 
@vonderleyen 
https://t.co/CzsPYkvVsq","['EU', 'PfizerBioNTech', 'COVID19']",Negative
2627,1st dose done #CovidVaccine #PfizerBiontech @Pfizer_UK Thankyou (I also take ibrance so your really keeping me aliv… https://t.co/FVEwhGFMbW,"['CovidVaccine', 'PfizerBiontech']",Positive
2628,@SalmondLeeds Thanks. I’m counting on the #PfizerBiontech to protect me from the plague in the house 😬,['PfizerBiontech'],Positive
2629,#COVID19  #vaccine  best and not reaction  #Pfizer  thanks @JacksonHealth  #PfizerBiontech  2 seniors https://t.co/zA4Lttfo05,"['COVID19', 'vaccine', 'Pfizer', 'PfizerBiontech']",Positive
2630,Lord @Paulscriven asks for reassurance that people can receive the second dose of the #PfizerBiontech vaccine at th… https://t.co/TK3roE446M,['PfizerBiontech'],Negative
2631,"Part 2 of our COVID vaccine series !

The #Moderna and #PfizerBiontech vaccines use genetic material from… https://t.co/peN7NR30mc","['Moderna', 'PfizerBiontech']",Negative
2632,"2/2 done! Got my second dose of the Pfizer vaccine there! Chuffed to be done, now open the pubs! 😂 #PfizerBiontech… https://t.co/By1QLd8riL",['PfizerBiontech'],Negative
2633,My mum has just come back from the @NHSLouisaJordan where she got her first dose of the #PfizerBiontech Covid vacci… https://t.co/9sOzIGHALH,['PfizerBiontech'],Positive
2634,"Science is telling ""I follow the science, but not really"" @BorisJohnson that delaying the 2nd #PfizerBiontech vacci… https://t.co/COU4Kh1SMl",['PfizerBiontech'],Negative
2635,"My best friend, a nurse, received her first injection of the #PfizerBiontech vaccine one month ago, and was then te… https://t.co/HDyrGLnDit",['PfizerBiontech'],Positive
2636,"#WuhanVirusPandemic
#VaccinesWoes
#PfizerBiontech
#Israel aka largest human lab experiment in world history
Too ear… https://t.co/IMbIQVX56v","['WuhanVirusPandemic', 'VaccinesWoes', 'PfizerBiontech', 'Israel']",Negative
2637,"You've received the second dose of a #COVID19 vaccine currently on the Western market -- #Moderna, #PfizerBiontech… https://t.co/BBUQw9aVwz","['COVID19', 'Moderna', 'PfizerBiontech']",Negative
2638,Watch the vaccine needle! COVID19 vaccine has tracking chips? Hmm. #CoronaVaccine #SputnikV #PfizerBioNTech… https://t.co/8VhH7Qr86j,"['CoronaVaccine', 'SputnikV', 'PfizerBioNTech']",Negative
2639,#r4today 12wk gap may work for AZ vaccine. Where is your evidence for #PfizerBiontech ? So why generalise!,"['r4today', 'PfizerBiontech']",Negative
2640,"#PfizerBiontech clinical trial study completion date: January 31, 2023. https://t.co/mKBHoiCV21",['PfizerBiontech'],Negative
2641,I'm here for my 2nd #PfizerBiontech vaccine. I'm sitting here in awe of just how much has happened since my medical… https://t.co/ZtdwSqZ6eY,['PfizerBiontech'],Positive
2642,New #PfizerBiontech study suggests their mRNA vaccine elicited antibodies that neutralise #SARSCoV2  including vari… https://t.co/1N6x1AWbIH,"['PfizerBiontech', 'SARSCoV2']",Positive
2643,"Looks like it's published, finally. Also, not to be confused with #PfizerBioNTech or any other vaccine, as it was b… https://t.co/h8oR4vzuB8",['PfizerBioNTech'],Negative
2644,@FT A gross misrepresentation of the truth... Great news for #astrazenecavaccine but it's the #PfizerBiontech vacci… https://t.co/I0oA8G7Gnj,"['astrazenecavaccine', 'PfizerBiontech']",Positive
2645,"#mRNAvaccine #PfizerBionTech
#Moderna #Katalinkariko
#NianshuangWang 
 My impression to mRNA vaccine is ""quiet"" eff… https://t.co/d9SL0acEQ7","['mRNAvaccine', 'PfizerBionTech', 'Moderna', 'Katalinkariko', 'NianshuangWang']",Negative
2646,👇@CMO_England @uksciencechief this is exactly what we need clarity on ! Until #PfizerBiontech support this U and ou… https://t.co/flUvARizvY,['PfizerBiontech'],Positive
2647,Second verse same as the first #pfizer #pfizerbiontech #vaccine #montefioreproud #montefiore #einsteinstrong… https://t.co/sv7GJET6Il,"['pfizer', 'pfizerbiontech', 'vaccine', 'montefioreproud', 'montefiore', 'einsteinstrong']",Positive
2648,@BreesAnna Which one? #PfizerBiontech is a definite no no https://t.co/VhioeUR1h6,['PfizerBiontech'],Negative
2649,The #PfizerBiontech #COVID19 vaccine may be less able to protect against infection with the South African variant o… https://t.co/9g68Kb1v0E,"['PfizerBiontech', 'COVID19']",Positive
2650,"Just got my second Covid vaccination. #PfizerBiontech 

But I will continue to #WearAMaskSaveAlife","['PfizerBiontech', 'WearAMaskSaveAlife']",Negative
2651,Second dose DONE ✅🥳🎉 #CovidVaccine #PfizerBiontech https://t.co/TUta5363kl,"['CovidVaccine', 'PfizerBiontech']",Negative
2652,"Is a cancer vaccine next??

https://t.co/JtB3J1fXBf

#Pfizer #PfizerBiontech","['Pfizer', 'PfizerBiontech']",Negative
2653,"Antibodies produced in response to the #PfizerBiontech
#CovidVaccine were still capable of neutralizing viral const… https://t.co/3HKtZvCYUI","['PfizerBiontech', 'CovidVaccine']",Positive
2654,Dose 2 done! #COVID19Vaccine #PfizerBiontech https://t.co/DXnXV95NCC,"['COVID19Vaccine', 'PfizerBiontech']",Negative
2655,Thank you UK 🇬🇧 feeling absolutely blessed and privileged #vaccinecovid19 #ukvaccin #trustscience #PfizerBiontech https://t.co/WZGfait3Jp,"['vaccinecovid19', 'ukvaccin', 'trustscience', 'PfizerBiontech']",Positive
2656,Got my second dose of the Pfizer vaccine today! So grateful. Now it’s back to licking subway poles! #PfizerBioNTech… https://t.co/UDiyptUZ9r,['PfizerBioNTech'],Negative
2657,@talkRADIO @BorisJohnson promotes #COVID19 #PfizerBiontech is 100% safe but were is #NHS data on those who have had… https://t.co/SSznxXzWrZ,"['COVID19', 'PfizerBiontech', 'NHS']",Positive
2658,"@SkyNewsBreak And for balance there have been 49,000+ adverse reactions reported to the #PfizerBiontech experimenta… https://t.co/AhywaCOXbN",['PfizerBiontech'],Negative
2659,Pfizer withdraws emergency use request for its COVID vaccine in India #COVID19 #CovidVaccine #Pfizer #PfizerBioNtech https://t.co/QEDDMbIVcE,"['COVID19', 'CovidVaccine', 'Pfizer', 'PfizerBioNtech']",Negative
2660,COVID-19 vaccines | Vaccine Knowledge #OxfordAstraZeneca #PfizerBiontech  https://t.co/1VqikU2A9U,"['OxfordAstraZeneca', 'PfizerBiontech']",Negative
2661,Slight delay in getting the second dose but I am fully vaccinated 🥳🥳 #PfizerBioNTech https://t.co/Rbp0jyrbxk,['PfizerBioNTech'],Negative
2662,"I’ve had my first dose of the vaccine. Arm’s a bit sore, but otherwise perfectly fine. Nothing to worry about
 #vaccine #PfizerBioNTech","['vaccine', 'PfizerBioNTech']",Positive
2663,"There are about 4,000 variants around the world of #Covid_19 so all vaccine manufacturers including #PfizerBiontech… https://t.co/FKAulGgwBz","['Covid_19', 'PfizerBiontech']",Negative
2664,"Chair of the National Immunisation Advisory Committee (NIAC) has said giving vaccines proven…
#PfizerBiontech… https://t.co/DhdA7T6eXs",['PfizerBiontech'],Negative
2665,"New Zealand Approves First Covid-19 Vaccine, Awaits Delivery
#NewZealand #Pfizer #Pfizervaccine #PfizerBiontech… https://t.co/AhjKlNdlmy","['NewZealand', 'Pfizer', 'Pfizervaccine', 'PfizerBiontech']",Positive
2666,"As per officials, anyone already given the #PfizerBioNTech or #OxfordAstraZeneca vaccine as part of the #UK's appro… https://t.co/2WAQtM5nz6","['PfizerBioNTech', 'OxfordAstraZeneca', 'UK']",Negative
2667,Check out that antibody response 2 weeks after 2nd dose! 🎉👏#PfizerBiontech #VaccinesWork https://t.co/Dnfxvd7C3D,"['PfizerBiontech', 'VaccinesWork']",Negative
2668,"Today: #igottheshot

#PfizerBiontech 

absolutely no side effects so far","['igottheshot', 'PfizerBiontech']",Negative
2669,The #PfizerBiontech #COVID19 #vaccine at #Disneyland  Anaheim #SuperPod is being given at the #ToyStory parking lot… https://t.co/oFTZ8DPFOo,"['PfizerBiontech', 'COVID19', 'vaccine', 'Disneyland', 'SuperPod', 'ToyStory']",Negative
2670,"#vaccinated &gt; #infected 
A few minor reactions &lt; 447,000 dead
Let’s go #TeamUSA 
#PfizerBiontech #Moderna #COVID19… https://t.co/WHkKDDbzoc","['vaccinated', 'infected', 'TeamUSA', 'PfizerBiontech', 'Moderna', 'COVID19']",Negative
2671,"Some good news regarding efficacy of #PfizerBiontech #Pfizervaccine after just one dose, though runs contrary to wh… https://t.co/WOXVU4kpNK","['PfizerBiontech', 'Pfizervaccine']",Positive
2672,Excited to have received my first dose of the #COVID19 vaccine! #Pfizer #PfizerBiontech 🦸🏽‍♀️💉🩹 https://t.co/IaTt0LiqwU,"['COVID19', 'Pfizer', 'PfizerBiontech']",Positive
2673,"Been jabbed this afternoon #PfizerBiontech Feel so grateful to all the scientists worldwide, our #NHS who staffed t… https://t.co/K0pKX4d1Ai","['PfizerBiontech', 'NHS']",Negative
2674,"Both parents got the second #PfizerBiontech vaccination today! Thank you, @NJGov, and #science!","['PfizerBiontech', 'science']",Negative
2675,Back ache after the #PfizerBiontech jab anyone? 😶😟💉,['PfizerBiontech'],Negative
2676,@TonyclementCPC @michaelcust1 @globeandmail Do you have proof #PfizerBioNTech #Moderna can't keep  delivery despite… https://t.co/ATdTldkWZU,"['PfizerBioNTech', 'Moderna']",Negative
2677,What about the #PfizerBiontech @MattHancock any stats on that which both my parents have been injected with........… https://t.co/z6GjfkDP5l,['PfizerBiontech'],Negative
2678,"Getting my second covid jab tomorrow, 3 weeks after my first, as recommended by #PfizerBiontech. Hopefully side eff… https://t.co/n75ZvxiG3j",['PfizerBiontech'],Positive
2679,Today is a good day!  #CovidVaccine #PfizerBiontech #vaccine #pharmacist #WearAMask #BeKind https://t.co/5uvKMuzWHA,"['CovidVaccine', 'PfizerBiontech', 'vaccine', 'pharmacist', 'WearAMask', 'BeKind']",Positive
2680,#Pakistan plans to administer #PfizerBioNtech and #AstraZeneca #coronavirus vaccines to its elderly population.… https://t.co/L7uSgBrXr3,"['Pakistan', 'PfizerBioNtech', 'AstraZeneca', 'coronavirus']",Negative
2681,"Interesting
#covid #COVIDVaccination #CovidVaccine #PfizerBiontech #Pfizervaccine #astrazenecavaccine #astrazeneca… https://t.co/W71OzE7APA","['covid', 'COVIDVaccination', 'CovidVaccine', 'PfizerBiontech', 'Pfizervaccine', 'astrazenecavaccine', 'astrazeneca']",Positive
2682,"@RachelAlter007 #PfizerBiontech first dose yesterday. Wee bit of a sore arm, bit I’ve had flu shots that were much… https://t.co/nxYNTk7App",['PfizerBiontech'],Positive
2683,"I have some concerns about the #PfizerBiontech vaccine.. if that were the one offered to me

i’ve done some thoroug… https://t.co/rKGnwxLet0",['PfizerBiontech'],Negative
2684,"EudraVigilance report on #PfizerBioNtech vaccine till 30012021, #Tozinameran has caused at least 917 deaths. all hi… https://t.co/nGNocCM6gG","['PfizerBioNtech', 'Tozinameran']",Negative
2685,"In a few hours I’m getting my 2nd shot of covid vaccine 😷 💉 

#PfizerBioNTech #Covid_19 #CovidVaccine https://t.co/dPTuerbaI0","['PfizerBioNTech', 'Covid_19', 'CovidVaccine']",Negative
2686,Another trip to the vaccination center #CovidVaccine #PfizerBioNTech #AstraZeneca #healthcare #nhs https://t.co/PsmDvzWcz5,"['CovidVaccine', 'PfizerBioNTech', 'AstraZeneca', 'healthcare', 'nhs']",Negative
2687,UK &amp; Gibraltar deaths in over 60's risen dramatically since #PfizerBioNtech #vaccine started. Could this be a resul… https://t.co/nFGN1fzmhT,"['PfizerBioNtech', 'vaccine']",Negative
2688,Just got the second dose of the #PfizerBioNtech #CovidVaccine so I'm reliably informed that in 7 days I am fully im… https://t.co/xfUnIfd0NW,"['PfizerBioNtech', 'CovidVaccine']",Negative
2689,"2nd shot of #PfizerBioNtech.
Time for #freedom 🕊️

@SanMartino_Ge
@UniGenova https://t.co/zLAoDr8fis","['PfizerBioNtech', 'freedom']",Negative
2690,"#Pfizer withdraws application for emergency use for its #COVID19vaccine in India

#Pfizervaccine #PfizerBioNtech… https://t.co/ztqCvxHaxk","['Pfizer', 'COVID19vaccine', 'Pfizervaccine', 'PfizerBioNtech']",Negative
2691,"#Pfizer vaccine withdraws application for emergency use in #India
#PfizerBioNtech #CoronavirusVaccine #vaccine… https://t.co/jUhYPKmNC5","['Pfizer', 'India', 'PfizerBioNtech', 'CoronavirusVaccine', 'vaccine']",Negative
2692,COVID-19 vaccine: Pfizer withdraws Emergency Use Authorisation application in India #Pfizer #PfizerBioNtech https://t.co/Xr1RAfg4DK,"['Pfizer', 'PfizerBioNtech']",Negative
2693,"Information for the recipient of COVID-19 #PfizerBioNtech mRNA vaccine BNT162b2.
Essential question: https://t.co/X44Y6adcxv",['PfizerBioNtech'],Negative
2694,"Cremona, Lombardy, Italy - Jan 29th 2021 Dr Aiolo and equipe preparing doses of #PfizerBioNtech  #COVID19  #vaccine… https://t.co/qYxnLs2ZtY","['PfizerBioNtech', 'COVID19', 'vaccine']",Negative
2695,"Feeling a bit poorly due to side effects of first vaccine but worth it.
#PfizerBioNTech #mRNA #CovidVaccine #COVIDVaccination","['PfizerBioNTech', 'mRNA', 'CovidVaccine', 'COVIDVaccination']",Positive
2696,Thank you @NationalGuard @pfizer @JoeBiden the husband received his first vaccine. #Pfizer #PfizerBioNtech… https://t.co/FrWy7ByKLf,"['Pfizer', 'PfizerBioNtech']",Positive
2697,@GregHuntMP Did you question the experts about the safety of #PfizerBioNTech vaccine or are you just taking their w… https://t.co/pqArUHZjx7,['PfizerBioNTech'],Negative
2698,@Forbes Got 2 doses of #PfizerBioNtech and I had tenderness over the vaccinated area but it was tolerable 💉 I think… https://t.co/l0SJ6MatlF,['PfizerBioNtech'],Negative
2699,One step closer 💜 #CovidVaccine #PfizerBioNtech https://t.co/3CjHW0Smah,"['CovidVaccine', 'PfizerBioNtech']",Negative
2700,"Good news - few serious side-effects from #PfizerBioNtech #coronavirus #vaccine according to new UK study:

#C4News… https://t.co/oWxPYd0hqF","['PfizerBioNtech', 'coronavirus', 'vaccine', 'C4News']",Positive
2701,Its going down doing it for myself my family and the future #vaccinegamestrong #pfizerbiontech💉 #fckthecoronavirus🤮… https://t.co/4lzPS7PpoI,"['vaccinegamestrong', 'pfizerbiontech', 'fckthecoronavirus']",Negative
2702,"One down, one to go 🙌🏼 

#COVIDVaccination #PfizerBioNtech https://t.co/QeLZYRR9zi","['COVIDVaccination', 'PfizerBioNtech']",Negative
2703,"#PfizerBioNtech #CovidVaccine #Covid19UK  

Efficacy appears to be ~50% for Over 60s and the claims that it's 89%+… https://t.co/Zuu9jZsj6W","['PfizerBioNtech', 'CovidVaccine', 'Covid19UK']",Negative
2704,@celliottability Please work on vaccination. That is the key!!#CovidVaccine #PfizerBioNTech #,"['CovidVaccine', 'PfizerBioNTech']",Negative
2705,"The good news

Covid vaccine number two ☑️

#PfizerBioNTech #COVID19 #GetVaccinated https://t.co/xbvEfBgGyR","['PfizerBioNTech', 'COVID19', 'GetVaccinated']",Positive
2706,Second dose of #PfizerBioNTech vaccine today. So unbelievably blessed and fortunate. @CommHealthMW https://t.co/yTQHx4m3IL,['PfizerBioNTech'],Positive
2707,"After working for home since March 2020, just got a call offering me a #PfizerBioNtech COVID vaccine from… https://t.co/0tA8hwoeYX",['PfizerBioNtech'],Negative
2708,"""New Zealand approves #PfizerBioNtech vaccine for domestic use"" #coronavirus https://t.co/UbBIbTBEkI","['PfizerBioNtech', 'coronavirus']",Positive
2709,Last night's FB chat between me and my cousin who is a member of the #PfizerBioNtech vaccine and just got their pap… https://t.co/KNMcnyr5v1,['PfizerBioNtech'],Negative
2710,Extreme thankfulness vaccine selfie! 🤩 #COVID19Vaccine #PfizerBioNtech #TakeYourShot https://t.co/ypIj9d67le,"['COVID19Vaccine', 'PfizerBioNtech', 'TakeYourShot']",Negative
2711,"You people are CRIMINALS. 

If you're giving these elderly people the #PfizerBioNtech  vaccine, this is a crime aga… https://t.co/zOZCqklPhq",['PfizerBioNtech'],Negative
2712,It’s just that am not feeling safe at 100% with #mRNA #PfizerBiontech or #Moderna regarding side effects in the dis… https://t.co/tZvctpH2Y9,"['mRNA', 'PfizerBiontech', 'Moderna']",Positive
2713,I'm vaccinated y'all! First Pfizer dose done! #getthevaccine #PfizerBioNtech https://t.co/gE4JjourFY,"['getthevaccine', 'PfizerBioNtech']",Positive
2714,"What's the difference between all the #COVID19  vaccines?
#PfizerBioNtech @BioNTech_Group
#Oxford-#AstraZeneca… https://t.co/DUIhhtB1TA","['COVID19', 'PfizerBioNtech', 'Oxford', 'AstraZeneca']",Negative
2715,"18 hours post #PfizerBioNtech #vaccine , moderately sore in the shoulder but only really when lifting or rotating i… https://t.co/0GYhbhGc1z","['PfizerBioNtech', 'vaccine']",Positive
2716,Vacinnated!#PfizerBioNtech #COVID19 https://t.co/oEj7s3andG,"['PfizerBioNtech', 'COVID19']",Negative
2717,#PfizerBioNtech Anyone who challenges the 12 week gap is just interested in themselves and has no interest for… https://t.co/sLY3n962fA,['PfizerBioNtech'],Positive
2718,Vaccine clinic - what will it be? #PfizerBioNTech or #OxfordAZ?,"['PfizerBioNTech', 'OxfordAZ']",Negative
2719,The story of #PfizerBioNtech and #Covax Vaccine approval / rejection process by the Subject Expert Committee in fou… https://t.co/2HsBSjgElo,"['PfizerBioNtech', 'Covax']",Negative
2720,"Day 1 following 2nd dose of #PfizerBioNtech #CovidVaccine . Slept well, slightly achy arm and muzzy head but otherw… https://t.co/gHZp6ABLLM","['PfizerBioNtech', 'CovidVaccine']",Negative
2721,"Keep in mind that the #PfizerBioNtech COVID-19 vaccine is 95% effective in preventing the COVID-19 virus. 

*Malays… https://t.co/0Sf2wxrSLR",['PfizerBioNtech'],Positive
2722,"Only the #PfizerBioNtech vaccine has received EUL approval, so far. 

238 candidate vaccines are still being develo… https://t.co/lcNFNJvpGy",['PfizerBioNtech'],Negative
2723,We’re up to that point of #contagion when we’re about to get a vaccine THIS MONTH! #SARSCoV2 #PfizerBioNTech… https://t.co/SuN2zhyYOq,"['contagion', 'SARSCoV2', 'PfizerBioNTech']",Negative
2724,@sagarikaghose Agree but logistics &amp; storage will be the challenge for #PfizerBioNtech vaccine in India.,['PfizerBioNtech'],Negative
2725,@kanak_news @Ganjam_Admin @sp_ganjam Allay the misinformation on covid vaccine #Pfizer #PfizerBioNTech… https://t.co/IOkTvVxieS,"['Pfizer', 'PfizerBioNTech']",Negative
2726,"Got my vaccine today and I’m feeling ok 👍🏽 
Ready to see how Day 2 goes  #PfizerBioNtech 
#Pfizer #CovidVaccine","['PfizerBioNtech', 'Pfizer', 'CovidVaccine']",Positive
2727,@uTobian History of allergy to Polyethylene Glycol (MiraLax) that’s ALSO found in #PfizerBioNtech #COVID19Vaccine??… https://t.co/I5JcMG87Wi,"['PfizerBioNtech', 'COVID19Vaccine']",Negative
2728,"Well, I did it. I got the #PfizerBioNtech vaccine.
I'm an anxious mess, so send memes or reassuring words. 🥴",['PfizerBioNtech'],Negative
2729,"One down, one to go. #PfizerBioNtech #getthevaccine https://t.co/RLXTfJ1y7j","['PfizerBioNtech', 'getthevaccine']",Negative
2730,It’s taking a step towards ending a global pandemic for me!!! ✅ LET’S GOOOO!!! 🎉🎉🎉  #BestShot #PfizerBioNtech… https://t.co/oE8GAlnUga,"['BestShot', 'PfizerBioNtech']",Negative
2731,Fully vaccinated! #Pfizer #COVID19Vaccine #GetVaccinated #PfizerBioNTech https://t.co/rojd3OFpgU,"['Pfizer', 'COVID19Vaccine', 'GetVaccinated', 'PfizerBioNTech']",Negative
2732,"1.5 hours post-vax, arm feels same as a flu shot (aka nothing), will continue to update periodically

#vaccine #PfizerBioNTech","['vaccine', 'PfizerBioNTech']",Negative
2733,Thanks to @GHAWeb for all your help in getting me vaccinated #pwme #COVID19Vaccine 💉 #PfizerBioNtech https://t.co/dr48cimI1X,"['pwme', 'COVID19Vaccine', 'PfizerBioNtech']",Positive
2734,"Pfizer’s Covid vaccine not allowed yet for emergency use in India

#Coronavirus #COVIDVaccination #PfizerBioNtech… https://t.co/SFNdmeV4SB","['Coronavirus', 'COVIDVaccination', 'PfizerBioNtech']",Negative
2735,"Pfizer’s Covid vaccine not allowed yet for emergency use in India

#Coronavirus #COVIDVaccination #PfizerBioNtech… https://t.co/9tiaUqIJKR","['Coronavirus', 'COVIDVaccination', 'PfizerBioNtech']",Negative
2736,Two pals (&gt;70 y) of mine living in Florida each had their 2nd #PfizerBioNtech doses this week. I don't know when I'll be done.,['PfizerBioNtech'],Negative
2737,"Had my first #PfizerBioNtech jab today... Feeling a little tired, rough throat and my arm is very tender. Small pri… https://t.co/ypBit2m2Ti",['PfizerBioNtech'],Negative
2738,#vaccine #NHS #PfizerBioNtech #AstraZeneca #Johnson &amp; Johnson 💉🤜🏻🦠💙 https://t.co/YQo5H9DnGu,"['vaccine', 'NHS', 'PfizerBioNtech', 'AstraZeneca', 'Johnson']",Negative
2739,How do I feel after the first dose of the #COVID19 vaccine 😃 #Pfizer #PfizerBiontech #CovidVaccine https://t.co/O4fiXqXHv8,"['COVID19', 'Pfizer', 'PfizerBiontech', 'CovidVaccine']",Positive
2740,1st covid jab done. #BeSafeOutThere #CovidVaccine #PfizerBioNTech https://t.co/C5Dv7eOyxg,"['BeSafeOutThere', 'CovidVaccine', 'PfizerBioNTech']",Negative
2741,@SteveBakerHW @BigBrotherWatch It a waste of time. Your Johnson guy decided to break the #PfizerBioNtech  vaccine p… https://t.co/C1aKpiJPfT,['PfizerBioNtech'],Negative
2742,A late call from the Vaccination Centre ! 🙂 #covid_19 #vaccination #pfizerbiontech https://t.co/CiIXn9pqMl https://t.co/l5vibuhh4T,"['covid_19', 'vaccination', 'pfizerbiontech']",Negative
2743,Let’s get this vaccine done honey! #vaccine #Pfizer #COVAX #CovidVaccine #PfizerBioNTech https://t.co/vKVJFM9tUG,"['vaccine', 'Pfizer', 'COVAX', 'CovidVaccine', 'PfizerBioNTech']",Negative
2744,"I can confirm my arm hurt for a couple days after #CovidVaccine #PfizerBioNtech 
Minor compared to a hospital admis… https://t.co/Q99FVgynFx","['CovidVaccine', 'PfizerBioNtech']",Negative
2745,"Dose 2 of #PfizerBioNtech #CovidVaccine onboard ✅, 🙏 to all involved.

Can’t wait to get started to vaccinate our p… https://t.co/ZsNCeUjKWW","['PfizerBioNtech', 'CovidVaccine']",Negative
2746,"Second dose done💉💉💉

#igottheshot #letsfightcovid19together #covidvacccine #pfizerbiontech #frontliners #covidsafe… https://t.co/QRucWX6MrQ","['igottheshot', 'letsfightcovid19together', 'covidvacccine', 'pfizerbiontech', 'frontliners', 'covidsafe']",Negative
2747,Got my second dose! #PfizerBioNtech https://t.co/ahZb0DGk0U,['PfizerBioNtech'],Negative
2748,"""IT IS NOT A VACCINE"" #COVID19 #CovidVaccine #vaccine #PfizerBioNTech https://t.co/l8W19h3wsE","['COVID19', 'CovidVaccine', 'vaccine', 'PfizerBioNTech']",Negative
2749,"Pfizer withdraw emergency use request for its covid vaccine in india
#PfizerBiontech",['PfizerBiontech'],Negative
2750,Got my 2nd covid shot! #COVID #PfizerBiontech #MaskUp #FlattenTheCurve #vaccinationCovid #BeatCovid https://t.co/UjPbNAbNwf,"['COVID', 'PfizerBiontech', 'MaskUp', 'FlattenTheCurve', 'vaccinationCovid', 'BeatCovid']",Negative
2751,#Moderna #PfizerBiontech #JNJ thank you and your employees for making these vaccines come to life! Your hard work i… https://t.co/mDOCSekxpp,"['Moderna', 'PfizerBiontech', 'JNJ']",Negative
2752,2nd vaccine 💉 done #PfizerBiontech,['PfizerBiontech'],Negative
2753,@DeborahMeaden #MHRA has only given temporary licensing for 2 doses of the #PfizerBioNtech #Moderna and… https://t.co/UmsjKNfKlR,"['MHRA', 'PfizerBioNtech', 'Moderna']",Negative
2754,Preprint from Israel suggests a 51% of effectiveness of #PfizerBioNtech BNT162b2 #CovidVaccine from the 1st dose 13… https://t.co/rsrdmgwtKM,"['PfizerBioNtech', 'CovidVaccine']",Negative
2755,"$PFE #Pfizervaccine #PfizerBioNtech 

#INDIA REJECTS #EUA 
https://t.co/MmJLXRj3JU

NO #PoliticsLive  
Be well info… https://t.co/m80R4vc4ql","['Pfizervaccine', 'PfizerBioNtech', 'INDIA', 'EUA', 'PoliticsLive']",Negative
2756,"Getting the #PfizerBioNtech #COVIDvaccine this afternoon, will it turn me into a zombie?

(Disclaimer: Joke tweet -… https://t.co/gmjVafnRvu","['PfizerBioNtech', 'COVIDvaccine']",Negative
2757,Exploring the Supply Chain of the #PfizerBioNtech and #Moderna COVID-19 vaccines. #Lonza #Acuitas #Polymun… https://t.co/Of2LWltQji,"['PfizerBioNtech', 'Moderna', 'Lonza', 'Acuitas', 'Polymun']",Negative
2758,"24 hours after first dose of #PfizerBioNTech #vaccine , pretty uneventful, gonna try going for a run on this balmy… https://t.co/BofEq3Dt3S","['PfizerBioNTech', 'vaccine']",Positive
2759,I think I just went viral. #PfizerBioNtech https://t.co/XcYhyCXTwg,['PfizerBioNtech'],Negative
2760,@davyandmags1 Indeed. My nonagenarian parents in London got their first #pfizerbiontech vaccine 4 weeks ago tomorro… https://t.co/Z0nuJxOGsx,['pfizerbiontech'],Positive
